Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,,Close,
2020-12-02 00:00:00-05:00,50.89583007,51.25986541,50.60979947,51.23386383,3014800,0,0,,,
2020-12-03 00:00:00-05:00,50.52313164,50.73115091,49.94240428,50.25443649,3729400,0,0,,,
2020-12-04 00:00:00-05:00,50.23711043,50.8178379,50.18510726,50.67915726,2760700,0,0,,,
2020-12-07 00:00:00-05:00,50.19375862,50.33243922,49.75171523,50.27176666,2347300,0,0,,,
2020-12-08 00:00:00-05:00,50.05508476,50.83516533,49.94240572,50.76582336,2012200,0,0,,,
2020-12-09 00:00:00-05:00,50.46246321,50.99118414,50.30644709,50.90450668,3017900,0,0,,,
2020-12-10 00:00:00-05:00,50.99117842,51.22519927,50.62713974,50.80049133,2327000,0,0,,,
2020-12-11 00:00:00-05:00,50.56647938,51.15587296,50.55781328,51.12987137,1631400,0,0,,,
2020-12-14 00:00:00-05:00,50.84383115,51.08652141,50.34978123,50.4104538,2060500,0,0,,,
2020-12-15 00:00:00-05:00,50.59247801,50.74849414,50.18510549,50.54914093,2086900,0,0,,,
2020-12-16 00:00:00-05:00,50.67916012,51.58925211,50.64448913,51.46790695,2088900,0,0,,,
2020-12-17 00:00:00-05:00,51.13853299,51.42456366,51.04318944,51.36388779,2523300,0,0,,,
2020-12-18 00:00:00-05:00,51.09518925,51.16452791,50.78315704,50.95650864,2778600,0,0,,,
2020-12-21 00:00:00-05:00,49.96841165,50.37578413,49.50902939,50.33244705,1804600,0,0,,,
2020-12-22 00:00:00-05:00,50.53180237,50.54047177,50.03775241,50.28911209,1587600,0,0,,,
2020-12-23 00:00:00-05:00,50.53179801,50.8958367,50.33244482,50.60980606,1309500,0,0,,,
2020-12-24 00:00:00-05:00,50.73983039,50.93051421,50.55781266,50.86117554,367800,0,0,,,
2020-12-28 00:00:00-05:00,50.96517781,51.51990031,50.95651172,51.21653748,1126500,0,0,,,
2020-12-29 00:00:00-05:00,52.10930011,52.3693259,51.83193883,52.11796951,2242800,0,0,,,
2020-12-30 00:00:00-05:00,52.44732893,53.07139341,52.42132734,52.78536606,1738900,0,0,,,
2020-12-31 00:00:00-05:00,52.66401788,52.72469376,51.79726312,52.31731796,1331400,0,0,,,
2021-01-04 00:00:00-05:00,53.14073156,53.24474119,52.2133043,52.46466064,1795100,0,0,,,
2021-01-05 00:00:00-05:00,52.36065471,52.54267242,52.02262089,52.49066925,1386400,0,0,,,
2021-01-06 00:00:00-05:00,52.54267492,53.05406038,52.49933784,52.56867981,2048900,0,0,,,
2021-01-07 00:00:00-05:00,52.221967,52.3779831,51.61523809,51.84926224,2421000,0,0,,,
2021-01-08 00:00:00-05:00,51.93593975,52.51666712,51.53723339,52.46466064,3342300,0,0,,,
2021-01-11 00:00:00-05:00,51.79726031,51.92727484,51.2772088,51.58924103,1591700,0,0,,,
2021-01-12 00:00:00-05:00,50.99984879,51.31188103,50.85249877,51.21653748,1463100,0,0,,,
2021-01-13 00:00:00-05:00,51.12118741,51.54589863,51.06918094,51.2858696,2110600,0,0,,,
2021-01-14 00:00:00-05:00,51.45056197,52.06595705,51.27721036,51.86660385,1717900,0,0,,,
2021-01-15 00:00:00-05:00,51.64991248,51.97061079,51.45055929,51.72792053,1843900,0,0,,,
2021-01-19 00:00:00-05:00,51.87527951,51.92728599,51.46790695,51.46790695,1642100,0,0,,,
2021-01-20 00:00:00-05:00,51.53724157,51.76259967,51.37255934,51.61524963,1138400,0,0,,,
2021-01-21 00:00:00-05:00,51.7625991,52.05729587,51.69325713,51.93594742,1342900,0,0,,,
2021-01-22 00:00:00-05:00,51.83193933,52.02262645,51.60658452,51.71059418,985600,0,0,,,
2021-01-25 00:00:00-05:00,52.06595445,53.00205111,51.9966158,52.846035,1379600,0,0,,,
2021-01-26 00:00:00-05:00,52.69002251,52.81136764,52.41266125,52.78536606,1266300,0,0,,,
2021-01-27 00:00:00-05:00,52.00528555,52.18730325,51.37255497,51.43322754,1852700,0,0,,,
2021-01-28 00:00:00-05:00,51.32055386,51.70192811,51.15587163,51.20787811,1335200,0,0,,,
2021-01-29 00:00:00-05:00,50.50580234,50.78316361,50.43646037,50.56647491,2016800,0,0,,,
2021-02-01 00:00:00-05:00,50.74849343,50.93918054,50.5924773,50.6011467,1186000,0,0,,,
2021-02-02 00:00:00-05:00,50.87850952,51.04319175,50.65315141,50.87850952,1042000,0,0,,,
2021-02-03 00:00:00-05:00,51.40722134,51.4592245,51.00851167,51.39855194,1358400,0,0,,,
2021-02-04 00:00:00-05:00,48.75495979,48.93697751,48.000884,48.40825653,4885100,0,0,,,
2021-02-05 00:00:00-05:00,47.87953369,48.05288199,47.49815949,47.68884659,4233300,0,0,,,
2021-02-08 00:00:00-05:00,47.6541756,47.77552074,47.07345151,47.68884659,4557900,0,0,,,
2021-02-09 00:00:00-05:00,46.97810063,47.52415696,46.83075063,47.22079086,4815100,0,0,,,
2021-02-10 00:00:00-05:00,47.55016717,47.71484938,46.98677524,47.02144623,3582600,0,0,,,
2021-02-11 00:00:00-05:00,46.77008614,47.11678936,46.61407002,47.10811996,3839900,0,0,,,
2021-02-12 00:00:00-05:00,46.96943421,47.72351315,46.95209872,47.71484375,1900200,0,0,,,
2021-02-16 00:00:00-05:00,48.40824841,48.48625647,48.06154852,48.31290817,2017600,0,0,,,
2021-02-17 00:00:00-05:00,47.6541764,47.90553608,47.57616834,47.72351837,1901700,0,0,,,
2021-02-18 00:00:00-05:00,47.93153918,48.27824242,47.74085538,48.20890045,1603400,0,0,,,
2021-02-19 00:00:00-05:00,47.87953438,47.91420206,47.13412476,47.13412476,1526300,0,0,,,
2021-02-22 00:00:00-05:00,46.90876267,47.31613844,46.70940949,47.07344818,2578300,0,0,,,
2021-02-23 00:00:00-05:00,47.08211273,48.26956569,47.08211273,48.03554153,4020300,0,0,,,
2021-02-24 00:00:00-05:00,46.70074878,47.24680192,46.70074878,47.03011322,4091600,0,0,,,
2021-02-25 00:00:00-05:00,47.16487088,47.55863799,46.76234812,47.08611679,5231100,0.514,0,,,
2021-02-26 00:00:00-05:00,46.28107138,46.31607394,45.48478157,45.55478668,3712700,0,0,,,
2021-03-01 00:00:00-05:00,46.10606461,46.39483072,45.83480312,46.06231308,2307300,0,0,,,
2021-03-02 00:00:00-05:00,46.49108601,46.79735006,46.45608346,46.60483932,1924200,0,0,,,
2021-03-03 00:00:00-05:00,46.28107844,46.96361172,46.09731999,46.76235199,4564700,0,0,,,
2021-03-04 00:00:00-05:00,47.01611283,47.58489276,46.49983675,46.79735184,4208600,0,0,,,
2021-03-05 00:00:00-05:00,46.77984876,47.30487713,46.66609545,47.26987457,2619900,0,0,,,
2021-03-08 00:00:00-05:00,46.84985278,47.56738854,46.8235992,47.23487091,3109400,0,0,,,
2021-03-09 00:00:00-05:00,47.89990762,47.99615966,47.33987669,47.348629,2382800,0,0,,,
2021-03-10 00:00:00-05:00,48.14491773,48.14491773,47.75114729,47.97866058,2437500,0,0,,,
2021-03-11 00:00:00-05:00,47.83864802,47.97865824,47.7161424,47.76864624,1981200,0,0,,,
2021-03-12 00:00:00-05:00,47.8824087,48.30242942,47.7949023,48.24117661,1811200,0,0,,,
2021-03-15 00:00:00-04:00,48.66120173,48.6699507,48.00491867,48.25868225,3451100,0,0,,,
2021-03-16 00:00:00-04:00,48.38992993,49.1949721,48.37242865,49.09871674,3477300,0,0,,,
2021-03-17 00:00:00-04:00,48.93246255,49.16872485,48.78370667,48.78370667,2447600,0,0,,,
2021-03-18 00:00:00-04:00,48.77495213,49.10746643,48.6436942,48.93245697,1781100,0,0,,,
2021-03-19 00:00:00-04:00,48.31992424,48.51243162,48.05740841,48.29367065,2567700,0,0,,,
2021-03-22 00:00:00-04:00,48.31992085,48.83619684,48.28491829,48.7136879,1521300,0,0,,,
2021-03-23 00:00:00-04:00,48.87996302,49.35248763,48.80995789,49.01996994,1789900,0,0,,,
2021-03-24 00:00:00-04:00,48.43367979,48.94120687,48.36367801,48.70494461,1671200,0,0,,,
2021-03-25 00:00:00-04:00,48.967465,49.1337255,48.68745116,48.98496628,1553800,0,0,,,
2021-03-26 00:00:00-04:00,48.77494555,49.16871262,48.60868509,49.16871262,1358900,0,0,,,
2021-03-29 00:00:00-04:00,49.04621496,49.72875155,49.01996471,49.5887413,1975300,0,0,,,
2021-03-30 00:00:00-04:00,49.01121106,49.22122308,48.80995135,48.93245697,2014300,0,0,,,
2021-03-31 00:00:00-04:00,49.21247425,49.24747348,48.83620508,48.85370636,1700700,0,0,,,
2021-04-01 00:00:00-04:00,49.0724622,49.08996014,48.6524382,48.87995148,2079900,0,0,,,
2021-04-05 00:00:00-04:00,48.94120358,49.42247703,48.94120358,49.26496887,1050100,0,0,,,
2021-04-06 00:00:00-04:00,49.28247844,49.65874764,49.15997282,49.42248535,1390400,0,0,,,
2021-04-07 00:00:00-04:00,49.84250158,49.84250158,49.50998729,49.60623932,1558600,0,0,,,
2021-04-08 00:00:00-04:00,49.88625196,50.15751678,49.76374635,49.89500427,2363300,0,0,,,
2021-04-09 00:00:00-04:00,49.55374047,49.67624609,49.43998382,49.65874481,2297800,0,0,,,
2021-04-12 00:00:00-04:00,49.46623495,49.86000541,49.36123061,49.75500107,1726900,0,0,,,
2021-04-13 00:00:00-04:00,49.60624131,49.80750102,49.56248978,49.73749924,1949600,0,0,,,
2021-04-14 00:00:00-04:00,49.70249983,49.77250495,49.42248601,49.5799942,1343200,0,0,,,
2021-04-15 00:00:00-04:00,50.15752257,50.49004023,50.14002129,50.24502563,1350900,0,0,,,
2021-04-16 00:00:00-04:00,50.23627103,50.54253507,50.18376719,50.37627792,1368300,0,0,,,
2021-04-19 00:00:00-04:00,50.53379081,50.62129387,50.29752853,50.47253799,1417600,0,0,,,
2021-04-20 00:00:00-04:00,50.33252492,50.6125387,50.18376573,50.58628845,2582700,0,0,,,
2021-04-21 00:00:00-04:00,50.28877824,50.58629333,50.22752543,50.49878693,2060300,0,0,,,
2021-04-22 00:00:00-04:00,49.63249134,50.22752147,49.49248445,50.01750946,2118900,0,0,,,
2021-04-23 00:00:00-04:00,49.74624931,49.87750724,49.44873422,49.7725029,2001500,0,0,,,
2021-04-26 00:00:00-04:00,49.73749708,49.85125372,49.52748507,49.79000092,1452900,0,0,,,
2021-04-27 00:00:00-04:00,49.31747961,49.62374367,49.28247705,49.43123627,1950500,0,0,,,
2021-04-28 00:00:00-04:00,49.57123905,49.79000002,49.57123905,49.69374466,1554000,0,0,,,
2021-04-29 00:00:00-04:00,51.60134535,51.74135226,51.31257923,51.55759048,3032400,0,0,,,
2021-04-30 00:00:00-04:00,51.74135152,51.74135152,51.1813239,51.38258362,1973700,0,0,,,
2021-05-03 00:00:00-04:00,51.66259591,51.91635945,51.54009029,51.81135178,939700,0,0,,,
2021-05-04 00:00:00-04:00,51.02381134,51.33882434,50.87505214,51.02381134,3186000,0,0,,,
2021-05-05 00:00:00-04:00,51.47884028,51.74135281,51.40883516,51.57509232,1180900,0,0,,,
2021-05-06 00:00:00-04:00,51.65384395,52.3276282,51.63634267,52.23137283,1596600,0,0,,,
2021-05-07 00:00:00-04:00,52.17011593,52.4501297,52.10886312,52.2751236,1591100,0,0,,,
2021-05-10 00:00:00-04:00,52.53763261,53.01015708,52.48512878,52.89640045,1657300,0,0,,,
2021-05-11 00:00:00-04:00,52.12636928,52.53764101,51.92510956,52.5288887,3249800,0,0,,,
2021-05-12 00:00:00-04:00,52.47638537,52.81765197,52.36262872,52.42388153,3629800,0,0,,,
2021-05-13 00:00:00-04:00,52.1088622,52.9664048,52.0476094,52.72139359,2458600,0,0,,,
2021-05-14 00:00:00-04:00,53.08891887,53.25517937,52.83515864,53.01891708,1304300,0,0,,,
2021-05-17 00:00:00-04:00,53.26392432,53.54393811,53.19392254,53.4214325,1324500,0,0,,,
2021-05-18 00:00:00-04:00,53.3864262,53.54393437,53.10641243,53.22016907,1498600,0,0,,,
2021-05-19 00:00:00-04:00,53.2201743,53.40393274,52.85265743,52.99266434,1636300,0,0,,,
2021-05-20 00:00:00-04:00,53.34215534,53.80991645,53.31567951,53.64222717,1639800,0.516,0,,,
2021-05-21 00:00:00-04:00,53.64223171,53.83639684,53.35981154,53.3951149,1073500,0,0,,,
2021-05-24 00:00:00-04:00,53.42158508,53.58927436,53.35980589,53.42158508,973500,0,0,,,
2021-05-25 00:00:00-04:00,53.65988307,53.81874484,53.39511458,53.75696564,1201600,0,0,,,
2021-05-26 00:00:00-04:00,53.83639521,54.01290866,53.57162673,53.59810257,1158100,0,0,,,
2021-05-27 00:00:00-04:00,53.16565078,53.43041928,52.48607617,52.54785538,2445400,0,0,,,
2021-05-28 00:00:00-04:00,52.79497079,53.11269433,52.79497079,52.92735672,1443800,0,0,,,
2021-06-01 00:00:00-04:00,53.38628572,53.39510988,52.85674542,52.9361763,1227800,0,0,,,
2021-06-02 00:00:00-04:00,53.13916694,53.3862871,52.93617767,53.33333206,1398100,0,0,,,
2021-06-03 00:00:00-04:00,53.23625237,53.42158997,53.05091477,53.40393829,1039300,0,0,,,
2021-06-04 00:00:00-04:00,53.43042355,53.60693702,53.28921345,53.49220276,923000,0,0,,,
2021-06-07 00:00:00-04:00,53.47454359,53.57162615,53.29803014,53.54514694,830900,0,0,,,
2021-06-08 00:00:00-04:00,53.74813614,53.74813614,53.27155089,53.30685425,979200,0,0,,,
2021-06-09 00:00:00-04:00,53.47453908,53.58927331,52.89204712,52.90087128,1716600,0,0,,,
2021-06-10 00:00:00-04:00,53.31568325,53.54514838,53.22742821,53.40393829,1506000,0,0,,,
2021-06-11 00:00:00-04:00,53.21859724,53.35098316,53.103863,53.28037643,1105000,0,0,,,
2021-06-14 00:00:00-04:00,53.28038051,53.69518661,53.19212547,53.69518661,909200,0,0,,,
2021-06-15 00:00:00-04:00,54.00408263,54.08351351,53.64223157,53.69518661,1027800,0,0,,,
2021-06-16 00:00:00-04:00,54.43653849,54.55127274,53.47454376,53.48336792,1333900,0,0,,,
2021-06-17 00:00:00-04:00,53.30685865,53.82757146,53.28037945,53.71283722,1223000,0,0,,,
2021-06-18 00:00:00-04:00,52.7861387,52.83909037,52.29190179,52.51254272,1977200,0,0,,,
2021-06-21 00:00:00-04:00,52.75083871,52.96265214,52.63610447,52.9361763,1150100,0,0,,,
2021-06-22 00:00:00-04:00,53.05973469,53.15681725,52.89204878,52.9361763,964000,0,0,,,
2021-06-23 00:00:00-04:00,53.2362506,53.27155396,52.51254852,52.53902435,1285700,0,0,,,
2021-06-24 00:00:00-04:00,52.42429144,52.57432567,52.14187129,52.27425385,1491200,0,0,,,
2021-06-25 00:00:00-04:00,52.38016013,52.64493197,52.21247422,52.58315277,1370300,0,0,,,
2021-06-28 00:00:00-04:00,52.42429455,52.75084224,52.38016367,52.52137375,1117600,0,0,,,
2021-06-29 00:00:00-04:00,52.45958959,52.45958959,52.18599698,52.30072784,956000,0,0,,,
2021-06-30 00:00:00-04:00,51.75354039,52.16834645,51.42699273,51.62998199,1679900,0,0,,,
2021-07-01 00:00:00-04:00,51.70940837,51.9300493,51.6917567,51.87709427,1362100,0,0,,,
2021-07-02 00:00:00-04:00,51.76236549,52.18599569,51.69175877,52.02713394,1041600,0,0,,,
2021-07-06 00:00:00-04:00,52.2566005,52.33603138,51.98300789,52.23894882,1117500,0,0,,,
2021-07-07 00:00:00-04:00,52.47724971,53.05974176,52.34486714,52.8832283,1065500,0,0,,,
2021-07-08 00:00:00-04:00,52.3448589,52.53019648,52.00948372,52.23894882,1310200,0,0,,,
2021-07-09 00:00:00-04:00,52.24777124,52.60962222,52.24777124,52.50371552,1280100,0,0,,,
2021-07-12 00:00:00-04:00,52.50372048,52.87439565,52.50372048,52.72436142,1021700,0,0,,,
2021-07-13 00:00:00-04:00,52.65375484,53.05973337,52.63610316,52.77731323,872500,0,0,,,
2021-07-14 00:00:00-04:00,52.55667412,52.80379427,52.37133653,52.75083923,1141000,0,0,,,
2021-07-15 00:00:00-04:00,52.70671512,52.74201512,52.34486407,52.6361084,1130400,0,0,,,
2021-07-16 00:00:00-04:00,52.97148173,53.18329517,52.75084077,53.08621597,1816100,0,0,,,
2021-07-19 00:00:00-04:00,52.55667388,52.83909403,52.23895037,52.57432556,1734500,0,0,,,
2021-07-20 00:00:00-04:00,52.00948566,52.34486086,51.76236887,51.91240311,1885400,0,0,,,
2021-07-21 00:00:00-04:00,52.06243921,52.23012512,51.71823651,51.81531906,1660400,0,0,,,
2021-07-22 00:00:00-04:00,49.37061796,49.51182803,48.9822911,48.99994278,4620900,0,0,,,
2021-07-23 00:00:00-04:00,49.87367934,50.39439212,49.74129679,50.30613708,2560200,0,0,,,
2021-07-26 00:00:00-04:00,49.60008944,49.732472,49.16763167,49.19411087,2227700,0,0,,,
2021-07-27 00:00:00-04:00,49.52948366,49.90898639,49.50300782,49.82955551,2228800,0,0,,,
2021-07-28 00:00:00-04:00,49.71482048,49.99724062,49.61773792,49.95310974,2937000,0,0,,,
2021-07-29 00:00:00-04:00,50.38556158,50.95922933,50.37673742,50.76506424,2401900,0,0,,,
2021-07-30 00:00:00-04:00,51.15339413,51.22400085,50.75623977,50.77389145,1896000,0,0,,,
2021-08-02 00:00:00-04:00,50.6062128,50.83567792,50.30614094,50.54443359,1387500,0,0,,,
2021-08-03 00:00:00-04:00,50.81802862,51.0563179,50.78272526,51.03866959,1605000,0,0,,,
2021-08-04 00:00:00-04:00,51.18869783,51.3299079,50.5444267,50.6503334,2013400,0,0,,,
2021-08-05 00:00:00-04:00,51.11599245,51.18722348,50.78655746,50.92901611,1633200,0.503,0,,,
2021-08-06 00:00:00-04:00,50.56397629,50.68862721,50.45712973,50.56397629,1289500,0,0,,,
2021-08-09 00:00:00-04:00,50.92902488,51.00025252,50.78656621,50.98244476,1319900,0,0,,,
2021-08-10 00:00:00-04:00,50.90230903,50.98244224,50.64410503,50.83108139,995400,0,0,,,
2021-08-11 00:00:00-04:00,51.00024952,51.18722927,50.95573182,51.05367279,1291800,0,0,,,
2021-08-12 00:00:00-04:00,50.92011522,51.00024843,50.76875437,50.77765656,857900,0,0,,,
2021-08-13 00:00:00-04:00,51.11599443,51.50775488,51.08037892,51.43652725,1273500,0,0,,,
2021-08-16 00:00:00-04:00,50.75094195,50.99134156,50.6084833,50.92901611,1845800,0,0,,,
2021-08-17 00:00:00-04:00,50.6619103,51.0002475,50.62629479,50.83998108,1423700,0,0,,,
2021-08-18 00:00:00-04:00,50.57287102,50.59067877,50.11878511,50.13659286,1391700,0,0,,,
2021-08-19 00:00:00-04:00,49.75373747,50.11878802,49.72702414,49.81606293,2062800,0,0,,,
2021-08-20 00:00:00-04:00,49.93181369,50.42151516,49.85168048,50.1900177,1286500,0,0,,,
2021-08-23 00:00:00-04:00,50.09207466,50.33247429,49.96742375,50.1989212,1077500,0,0,,,
2021-08-24 00:00:00-04:00,49.61128467,49.97633526,49.53115145,49.80716324,1219600,0,0,,,
2021-08-25 00:00:00-04:00,49.29074201,49.55785156,49.16609111,49.47771835,1516400,0,0,,,
2021-08-26 00:00:00-04:00,49.54004295,49.73592487,49.43319981,49.62908173,1289500,0,0,,,
2021-08-27 00:00:00-04:00,49.62908867,49.75373959,49.37978345,49.42430115,1453500,0,0,,,
2021-08-30 00:00:00-04:00,49.37978526,49.70922371,49.37978526,49.68251038,1152200,0,0,,,
2021-08-31 00:00:00-04:00,49.41540189,49.59347609,49.36197862,49.57566833,1534200,0,0,,,
2021-09-01 00:00:00-04:00,49.62017627,49.91399915,49.49552537,49.87838364,1807800,0,0,,,
2021-09-02 00:00:00-04:00,48.63186849,48.97020906,48.61406073,48.84555817,2779800,0,0,,,
2021-09-03 00:00:00-04:00,48.8099445,49.29964593,48.75652123,49.1037674,2240600,0,0,,,
2021-09-07 00:00:00-04:00,48.9880211,49.24622849,48.97021334,49.00582886,2025500,0,0,,,
2021-09-08 00:00:00-04:00,48.89007609,49.3797775,48.89007609,49.34416199,1763200,0,0,,,
2021-09-09 00:00:00-04:00,49.23731686,49.23731686,48.73871329,48.83665085,1611600,0,0,,,
2021-09-10 00:00:00-04:00,48.93459291,48.98801618,48.67638554,48.72980881,1406800,0,0,,,
2021-09-13 00:00:00-04:00,49.24623277,49.40649921,49.09486851,49.16609955,1585600,0,0,,,
2021-09-14 00:00:00-04:00,49.69141601,49.70031819,49.28184434,49.2996521,1789600,0,0,,,
2021-09-15 00:00:00-04:00,49.12158103,49.21952202,48.78324378,48.93460464,2382000,0,0,,,
2021-09-16 00:00:00-04:00,48.68528932,48.7743247,48.329141,48.56063843,1898900,0,0,,,
2021-09-17 00:00:00-04:00,48.40928448,48.61406862,47.96410069,48.03533173,2595400,0,0,,,
2021-09-20 00:00:00-04:00,48.2935354,48.6763903,47.95519479,48.28462982,2758500,0,0,,,
2021-09-21 00:00:00-04:00,48.64077638,48.9702114,48.49831772,48.49831772,2313000,0,0,,,
2021-09-22 00:00:00-04:00,48.89898442,49.15719183,48.58735714,48.61406708,2454900,0,0,,,
2021-09-23 00:00:00-04:00,49.01472676,49.14828323,48.80104047,48.84555817,1526700,0,0,,,
2021-09-24 00:00:00-04:00,48.61406269,48.85446232,48.5250273,48.58735275,1204800,0,0,,,
2021-09-27 00:00:00-04:00,48.38257004,48.68529512,48.30243683,48.30243683,1582200,0,0,,,
2021-09-28 00:00:00-04:00,48.61406663,48.63187439,48.1065574,48.4538002,2662300,0,0,,,
2021-09-29 00:00:00-04:00,48.36475968,48.979112,48.21339884,48.82775116,2650800,0,0,,,
2021-09-30 00:00:00-04:00,48.54283205,48.58734974,48.08874276,48.2757225,3539900,0,0,,,
2021-10-01 00:00:00-04:00,48.4003793,48.49832027,47.91958002,48.26682281,2782000,0,0,,,
2021-10-04 00:00:00-04:00,47.79493394,48.11546682,47.73260848,47.91068268,2465000,0,0,,,
2021-10-05 00:00:00-04:00,47.79493132,47.83054684,47.56343385,47.58124161,2306900,0,0,,,
2021-10-06 00:00:00-04:00,46.77990384,47.26960523,46.75319051,47.23398972,2013800,0,0,,,
2021-10-07 00:00:00-04:00,47.1805824,47.52782523,47.05592808,47.12715912,1831800,0,0,,,
2021-10-08 00:00:00-04:00,47.04702026,47.17167117,46.83333056,46.86894608,1992600,0,0,,,
2021-10-11 00:00:00-04:00,46.89565406,47.05592048,46.74429321,46.74429321,1453200,0,0,,,
2021-10-12 00:00:00-04:00,46.65525887,46.7264865,46.45937693,46.54841232,1531000,0,0,,,
2021-10-13 00:00:00-04:00,46.9134641,47.2161892,46.9134641,47.16276932,1899400,0,0,,,
2021-10-14 00:00:00-04:00,47.3052267,47.35864657,47.12715251,47.31412888,1636400,0,0,,,
2021-10-15 00:00:00-04:00,46.91346996,47.41207706,46.8956622,47.15386963,1517400,0,0,,,
2021-10-18 00:00:00-04:00,46.95799331,47.0559309,46.77101351,46.94018555,2023300,0,0,,,
2021-10-19 00:00:00-04:00,46.62854961,46.83333375,46.53060863,46.75320053,1815800,0,0,,,
2021-10-20 00:00:00-04:00,47.02920989,47.17166855,46.90455898,47.01140213,1441400,0,0,,,
2021-10-21 00:00:00-04:00,47.39424888,47.67916613,47.32302127,47.52780533,2629500,0,0,,,
2021-10-22 00:00:00-04:00,47.6969891,48.05313748,47.67027916,47.82164001,1742800,0,0,,,
2021-10-25 00:00:00-04:00,47.77712645,47.78602863,47.44769138,47.64356995,1554100,0,0,,,
2021-10-26 00:00:00-04:00,48.07984543,48.23120627,47.94628894,48.07984543,1647600,0,0,,,
2021-10-27 00:00:00-04:00,47.99081332,48.07094654,47.5634339,47.67028046,1535900,0,0,,,
2021-10-28 00:00:00-04:00,47.85725466,48.0976543,47.7949292,47.97300339,1338800,0,0,,,
2021-10-29 00:00:00-04:00,47.51891471,47.79492987,47.49220477,47.70589447,1785500,0,0,,,
2021-11-01 00:00:00-04:00,47.6346614,48.00861412,47.55452819,47.87506104,1633600,0,0,,,
2021-11-02 00:00:00-04:00,47.67918272,48.14217426,47.61685726,47.91958237,1790000,0,0,,,
2021-11-03 00:00:00-04:00,47.91958436,48.19559954,47.75931792,48.13327408,1705900,0,0,,,
2021-11-04 00:00:00-04:00,47.43951225,47.9427517,47.37660732,47.51140213,2989400,0.498,0,,,
2021-11-05 00:00:00-04:00,47.41255188,47.61924343,47.29573039,47.50241852,2377400,0,0,,,
2021-11-08 00:00:00-05:00,47.49343224,47.49343224,47.13397596,47.45748901,2497500,0,0,,,
2021-11-09 00:00:00-05:00,47.43951073,47.7270771,47.43951073,47.58329391,2376100,0,0,,,
2021-11-10 00:00:00-05:00,47.57431088,47.66417752,47.37661112,47.60127258,1863100,0,0,,,
2021-11-11 00:00:00-05:00,47.26877329,47.31370833,47.03512686,47.14296341,3189400,0,0,,,
2021-11-12 00:00:00-05:00,47.25080339,47.27776167,47.01715353,47.14296341,1899000,0,0,,,
2021-11-15 00:00:00-05:00,47.09802532,47.21485023,47.00816211,47.01714706,2258400,0,0,,,
2021-11-16 00:00:00-05:00,47.05309544,47.13397371,46.73856735,46.73856735,2438400,0,0,,,
2021-11-17 00:00:00-05:00,46.72958395,46.77451555,46.47796421,46.52289581,2007800,0,0,,,
2021-11-18 00:00:00-05:00,46.70262473,46.70262473,46.10053024,46.11850357,3047000,0,0,,,
2021-11-19 00:00:00-05:00,46.75654012,46.77451345,46.22633896,46.24431229,2919000,0,0,,,
2021-11-22 00:00:00-05:00,46.26228505,46.68464967,46.07357025,46.07357025,3098100,0,0,,,
2021-11-23 00:00:00-05:00,46.7206001,47.06208307,46.63073346,46.95424652,3243200,0,0,,,
2021-11-24 00:00:00-05:00,46.576819,46.84641209,46.48695235,46.81945038,2277600,0,0,,,
2021-11-26 00:00:00-05:00,47.30471669,47.6192448,47.07107028,47.16992188,4234100,0,0,,,
2021-11-29 00:00:00-05:00,47.42153644,47.46646804,46.94525529,47.41254807,4980500,0,0,,,
2021-11-30 00:00:00-05:00,46.73856544,46.79248542,45.62424659,45.69613647,4535400,0,0,,,
2021-12-01 00:00:00-05:00,46.01965877,46.17243036,45.47148419,45.48047256,4973700,0,0,,,
2021-12-02 00:00:00-05:00,46.48694937,46.72059921,46.17242469,46.22634125,3354600,0,0,,,
2021-12-03 00:00:00-05:00,46.32518768,46.42403926,45.99268971,46.09154129,3045500,0,0,,,
2021-12-06 00:00:00-05:00,46.36113531,47.36761761,46.36113531,47.28673935,4839200,0,0,,,
2021-12-07 00:00:00-05:00,46.53187771,47.11599884,46.53187771,47.04410553,3667100,0,0,,,
2021-12-08 00:00:00-05:00,47.15194832,47.68214951,47.03512341,47.6102562,5029300,0,0,,,
2021-12-09 00:00:00-05:00,47.22383253,47.55633049,47.0261328,47.5383606,4333300,0,0,,,
2021-12-10 00:00:00-05:00,47.68214854,47.99667321,47.65518684,47.85289001,3272800,0,0,,,
2021-12-13 00:00:00-05:00,47.65518646,47.96971455,47.50241832,47.70910645,2711600,0,0,,,
2021-12-14 00:00:00-05:00,47.79896889,47.90680885,47.56532249,47.6551857,2762000,0,0,,,
2021-12-15 00:00:00-05:00,47.26877593,47.43053247,47.13398109,47.35864258,2521300,0,0,,,
2021-12-16 00:00:00-05:00,47.47546211,47.96072827,47.45748878,47.89782333,2823600,0,0,,,
2021-12-17 00:00:00-05:00,47.68215567,47.75404556,47.3496542,47.35864258,3023500,0,0,,,
2021-12-20 00:00:00-05:00,47.3766012,47.51139599,47.13396645,47.20585632,2986500,0,0,,,
2021-12-21 00:00:00-05:00,46.90931415,47.15194894,46.79248923,46.99019241,2658400,0,0,,,
2021-12-22 00:00:00-05:00,46.7565454,47.16992512,46.66668218,47.14296341,1997600,0,0,,,
2021-12-23 00:00:00-05:00,47.38559436,47.65518743,47.34964771,47.46647263,1633200,0,0,,,
