Date,Total_Sales_EUR_Million,EPS
2023-06-17,10032.423076923078,5.8246153846153845
2023-06-18,10030.328571428572,5.812857142857143
2023-06-19,10028.234065934066,5.801098901098901
2023-06-20,10026.13956043956,5.78934065934066
2023-06-21,10024.045054945056,5.777582417582417
2023-06-22,10021.95054945055,5.765824175824176
2023-06-23,10019.856043956044,5.754065934065935
2023-06-24,10017.761538461538,5.742307692307692
2023-06-25,10015.667032967034,5.730549450549451
2023-06-26,10013.572527472528,5.718791208791209
2023-06-27,10011.478021978022,5.707032967032967
2023-06-28,10009.383516483516,5.695274725274725
2023-06-29,10007.289010989012,5.683516483516484
2023-06-30,10005.194505494506,5.671758241758242
2023-07-01,10003.1,5.66
2023-07-02,10009.645652173913,5.66
2023-07-03,10016.191304347827,5.66
2023-07-04,10022.73695652174,5.66
2023-07-05,10029.282608695652,5.66
2023-07-06,10035.828260869566,5.66
2023-07-07,10042.373913043479,5.66
2023-07-08,10048.919565217391,5.66
2023-07-09,10055.465217391305,5.66
2023-07-10,10062.010869565218,5.66
2023-07-11,10068.55652173913,5.66
2023-07-12,10075.102173913043,5.66
2023-07-13,10081.647826086957,5.66
2023-07-14,10088.19347826087,5.66
2023-07-15,10094.739130434782,5.66
2023-07-16,10101.284782608696,5.66
2023-07-17,10107.830434782609,5.66
2023-07-18,10114.376086956521,5.66
2023-07-19,10120.921739130436,5.66
2023-07-20,10127.467391304348,5.66
2023-07-21,10134.01304347826,5.66
2023-07-22,10140.558695652175,5.66
2023-07-23,10147.104347826087,5.66
2023-07-24,10153.65,5.66
2023-07-25,10160.195652173914,5.66
2023-07-26,10166.741304347826,5.66
2023-07-27,10173.286956521739,5.66
2023-07-28,10179.832608695653,5.66
2023-07-29,10186.378260869566,5.66
2023-07-30,10192.923913043478,5.66
2023-07-31,10199.46956521739,5.66
2023-08-01,10206.015217391305,5.66
2023-08-02,10212.560869565217,5.66
2023-08-03,10219.10652173913,5.66
2023-08-04,10225.652173913044,5.66
2023-08-05,10232.197826086956,5.66
2023-08-06,10238.743478260869,5.66
2023-08-07,10245.289130434783,5.66
2023-08-08,10251.834782608696,5.66
2023-08-09,10258.380434782608,5.66
2023-08-10,10264.926086956522,5.66
2023-08-11,10271.471739130435,5.66
2023-08-12,10278.017391304347,5.66
2023-08-13,10284.563043478262,5.66
2023-08-14,10291.108695652174,5.66
2023-08-15,10297.654347826086,5.66
2023-08-16,10304.2,5.66
2023-08-17,10310.745652173913,5.66
2023-08-18,10317.291304347826,5.66
2023-08-19,10323.836956521738,5.66
2023-08-20,10330.382608695652,5.66
2023-08-21,10336.928260869565,5.66
2023-08-22,10343.473913043477,5.66
2023-08-23,10350.019565217392,5.66
2023-08-24,10356.565217391304,5.66
2023-08-25,10363.110869565216,5.66
2023-08-26,10369.65652173913,5.66
2023-08-27,10376.202173913043,5.66
2023-08-28,10382.747826086956,5.66
2023-08-29,10389.29347826087,5.66
2023-08-30,10395.839130434782,5.66
2023-08-31,10402.384782608695,5.66
2023-09-01,10408.93043478261,5.66
2023-09-02,10415.476086956522,5.66
2023-09-03,10422.021739130434,5.66
2023-09-04,10428.567391304347,5.66
2023-09-05,10435.11304347826,5.66
2023-09-06,10441.658695652173,5.66
2023-09-07,10448.204347826086,5.66
2023-09-08,10454.75,5.66
2023-09-09,10461.295652173912,5.66
2023-09-10,10467.841304347825,5.66
2023-09-11,10474.38695652174,5.66
2023-09-12,10480.932608695652,5.66
2023-09-13,10487.478260869564,5.66
2023-09-14,10494.023913043478,5.66
2023-09-15,10500.56956521739,5.66
2023-09-16,10507.115217391303,5.66
2023-09-17,10513.660869565218,5.66
2023-09-18,10520.20652173913,5.66
2023-09-19,10526.752173913042,5.66
2023-09-20,10533.297826086957,5.66
2023-09-21,10539.84347826087,5.66
2023-09-22,10546.389130434782,5.66
2023-09-23,10552.934782608696,5.66
2023-09-24,10559.480434782608,5.66
2023-09-25,10566.02608695652,5.66
2023-09-26,10572.571739130433,5.66
2023-09-27,10579.117391304348,5.66
2023-09-28,10585.66304347826,5.66
2023-09-29,10592.208695652173,5.66
2023-09-30,10598.754347826087,5.66
2023-10-01,10605.3,5.66
2023-10-02,10612.253260869564,5.674347826086957
2023-10-03,10619.20652173913,5.688695652173913
2023-10-04,10626.159782608695,5.70304347826087
2023-10-05,10633.11304347826,5.717391304347826
2023-10-06,10640.066304347825,5.731739130434783
2023-10-07,10647.01956521739,5.746086956521739
2023-10-08,10653.972826086956,5.760434782608696
2023-10-09,10660.92608695652,5.774782608695652
2023-10-10,10667.879347826087,5.789130434782609
2023-10-11,10674.832608695651,5.803478260869565
2023-10-12,10681.785869565218,5.817826086956522
2023-10-13,10688.739130434782,5.832173913043478
2023-10-14,10695.692391304347,5.846521739130435
2023-10-15,10702.645652173913,5.860869565217391
2023-10-16,10709.598913043477,5.875217391304348
2023-10-17,10716.552173913044,5.889565217391304
2023-10-18,10723.505434782608,5.903913043478261
2023-10-19,10730.458695652173,5.918260869565217
2023-10-20,10737.411956521739,5.932608695652174
2023-10-21,10744.365217391303,5.94695652173913
2023-10-22,10751.31847826087,5.961304347826087
2023-10-23,10758.271739130434,5.975652173913044
2023-10-24,10765.224999999999,5.99
2023-10-25,10772.178260869565,6.004347826086956
2023-10-26,10779.13152173913,6.018695652173913
2023-10-27,10786.084782608696,6.03304347826087
2023-10-28,10793.03804347826,6.047391304347826
2023-10-29,10799.991304347826,6.061739130434783
2023-10-30,10806.94456521739,6.076086956521739
2023-10-31,10813.897826086955,6.090434782608696
2023-11-01,10820.851086956522,6.104782608695652
2023-11-02,10827.804347826086,6.119130434782609
2023-11-03,10834.757608695652,6.133478260869565
2023-11-04,10841.710869565217,6.147826086956522
2023-11-05,10848.664130434781,6.162173913043478
2023-11-06,10855.617391304348,6.176521739130435
2023-11-07,10862.570652173912,6.190869565217391
2023-11-08,10869.523913043478,6.205217391304348
2023-11-09,10876.477173913043,6.219565217391304
2023-11-10,10883.43043478261,6.233913043478261
2023-11-11,10890.383695652174,6.248260869565217
2023-11-12,10897.336956521738,6.262608695652174
2023-11-13,10904.290217391304,6.27695652173913
2023-11-14,10911.243478260869,6.291304347826087
2023-11-15,10918.196739130435,6.305652173913044
2023-11-16,10925.15,6.32
2023-11-17,10932.103260869564,6.334347826086956
2023-11-18,10939.05652173913,6.348695652173913
2023-11-19,10946.009782608695,6.36304347826087
2023-11-20,10952.963043478261,6.377391304347826
2023-11-21,10959.916304347826,6.391739130434783
2023-11-22,10966.86956521739,6.406086956521739
2023-11-23,10973.822826086956,6.420434782608696
2023-11-24,10980.77608695652,6.434782608695652
2023-11-25,10987.729347826087,6.449130434782609
2023-11-26,10994.682608695652,6.463478260869565
2023-11-27,11001.635869565218,6.477826086956522
2023-11-28,11008.589130434782,6.492173913043478
2023-11-29,11015.542391304347,6.506521739130435
2023-11-30,11022.495652173913,6.520869565217391
2023-12-01,11029.448913043478,6.535217391304348
2023-12-02,11036.402173913044,6.549565217391304
2023-12-03,11043.355434782608,6.563913043478261
2023-12-04,11050.308695652173,6.578260869565217
2023-12-05,11057.26195652174,6.592608695652174
2023-12-06,11064.215217391304,6.60695652173913
2023-12-07,11071.16847826087,6.621304347826087
2023-12-08,11078.121739130434,6.635652173913044
2023-12-09,11085.075,6.65
2023-12-10,11092.028260869565,6.664347826086956
2023-12-11,11098.98152173913,6.678695652173913
2023-12-12,11105.934782608696,6.69304347826087
2023-12-13,11112.88804347826,6.707391304347826
2023-12-14,11119.841304347827,6.721739130434782
2023-12-15,11126.794565217391,6.736086956521739
2023-12-16,11133.747826086956,6.750434782608696
2023-12-17,11140.701086956522,6.764782608695652
2023-12-18,11147.654347826086,6.779130434782609
2023-12-19,11154.607608695653,6.793478260869565
2023-12-20,11161.560869565217,6.807826086956522
2023-12-21,11168.514130434782,6.822173913043478
2023-12-22,11175.467391304348,6.836521739130435
2023-12-23,11182.420652173912,6.850869565217391
2023-12-24,11189.373913043479,6.865217391304348
2023-12-25,11196.327173913043,6.879565217391304
2023-12-26,11203.28043478261,6.893913043478261
2023-12-27,11210.233695652174,6.9082608695652175
2023-12-28,11217.186956521738,6.922608695652174
2023-12-29,11224.140217391305,6.9369565217391305
2023-12-30,11231.09347826087,6.951304347826087
2023-12-31,11238.046739130436,6.965652173913044
2024-01-01,11245.0,6.98
2024-01-02,11240.942857142858,6.98
2024-01-03,11236.885714285714,6.98
2024-01-04,11232.828571428572,6.98
2024-01-05,11228.771428571428,6.98
2024-01-06,11224.714285714286,6.98
2024-01-07,11220.657142857142,6.98
2024-01-08,11216.6,6.98
2024-01-09,11212.542857142857,6.98
2024-01-10,11208.485714285714,6.98
2024-01-11,11204.42857142857,6.98
2024-01-12,11200.371428571429,6.98
2024-01-13,11196.314285714285,6.98
2024-01-14,11192.257142857143,6.98
2024-01-15,11188.2,6.98
2024-01-16,11184.142857142857,6.98
2024-01-17,11180.085714285715,6.98
2024-01-18,11176.028571428571,6.98
2024-01-19,11171.971428571429,6.98
2024-01-20,11167.914285714285,6.98
2024-01-21,11163.857142857143,6.98
2024-01-22,11159.8,6.98
2024-01-23,11155.742857142857,6.98
2024-01-24,11151.685714285713,6.98
2024-01-25,11147.628571428571,6.98
2024-01-26,11143.571428571428,6.98
2024-01-27,11139.514285714286,6.98
2024-01-28,11135.457142857143,6.98
2024-01-29,11131.4,6.98
2024-01-30,11127.342857142858,6.98
2024-01-31,11123.285714285714,6.98
2024-02-01,11119.228571428572,6.98
2024-02-02,11115.171428571428,6.98
2024-02-03,11111.114285714286,6.98
2024-02-04,11107.057142857142,6.98
2024-02-05,11103.0,6.98
2024-02-06,11098.942857142856,6.98
2024-02-07,11094.885714285714,6.98
2024-02-08,11090.82857142857,6.98
2024-02-09,11086.771428571428,6.98
2024-02-10,11082.714285714286,6.98
2024-02-11,11078.657142857142,6.98
2024-02-12,11074.6,6.98
2024-02-13,11070.542857142857,6.98
2024-02-14,11066.485714285714,6.98
2024-02-15,11062.42857142857,6.98
2024-02-16,11058.371428571429,6.98
2024-02-17,11054.314285714285,6.98
2024-02-18,11050.257142857143,6.98
2024-02-19,11046.199999999999,6.98
2024-02-20,11042.142857142857,6.98
2024-02-21,11038.085714285713,6.98
2024-02-22,11034.028571428571,6.98
2024-02-23,11029.971428571429,6.98
2024-02-24,11025.914285714285,6.98
2024-02-25,11021.857142857143,6.98
2024-02-26,11017.8,6.98
2024-02-27,11013.742857142857,6.98
2024-02-28,11009.685714285713,6.98
2024-02-29,11005.628571428571,6.98
2024-03-01,11001.571428571428,6.98
2024-03-02,10997.514285714286,6.98
2024-03-03,10993.457142857142,6.98
2024-03-04,10989.4,6.98
2024-03-05,10985.342857142856,6.98
2024-03-06,10981.285714285714,6.98
2024-03-07,10977.228571428572,6.98
2024-03-08,10973.171428571428,6.98
2024-03-09,10969.114285714286,6.98
2024-03-10,10965.057142857142,6.98
2024-03-11,10961.0,6.98
2024-03-12,10956.942857142856,6.98
2024-03-13,10952.885714285714,6.98
2024-03-14,10948.82857142857,6.98
2024-03-15,10944.771428571428,6.98
2024-03-16,10940.714285714284,6.98
2024-03-17,10936.657142857142,6.98
2024-03-18,10932.599999999999,6.98
2024-03-19,10928.542857142857,6.98
2024-03-20,10924.485714285714,6.98
2024-03-21,10920.42857142857,6.98
2024-03-22,10916.371428571429,6.98
2024-03-23,10912.314285714285,6.98
2024-03-24,10908.257142857143,6.98
2024-03-25,10904.199999999999,6.98
2024-03-26,10900.142857142857,6.98
2024-03-27,10896.085714285713,6.98
2024-03-28,10892.028571428571,6.98
2024-03-29,10887.971428571427,6.98
2024-03-30,10883.914285714285,6.98
2024-03-31,10879.857142857141,6.98
2024-04-01,10875.8,6.98
2024-04-02,10869.306593406593,6.98
2024-04-03,10862.813186813186,6.98
2024-04-04,10856.31978021978,6.98
2024-04-05,10849.826373626373,6.98
2024-04-06,10843.332967032966,6.98
2024-04-07,10836.83956043956,6.98
2024-04-08,10830.346153846152,6.98
2024-04-09,10823.852747252746,6.98
2024-04-10,10817.359340659339,6.98
2024-04-11,10810.865934065934,6.98
2024-04-12,10804.372527472528,6.98
2024-04-13,10797.87912087912,6.98
2024-04-14,10791.385714285714,6.98
2024-04-15,10784.892307692307,6.98
2024-04-16,10778.3989010989,6.98
2024-04-17,10771.905494505494,6.98
2024-04-18,10765.412087912087,6.98
2024-04-19,10758.91868131868,6.98
2024-04-20,10752.425274725274,6.98
2024-04-21,10745.931868131867,6.98
2024-04-22,10739.43846153846,6.98
2024-04-23,10732.945054945054,6.98
2024-04-24,10726.451648351647,6.98
2024-04-25,10719.95824175824,6.98
2024-04-26,10713.464835164834,6.98
2024-04-27,10706.971428571427,6.98
2024-04-28,10700.47802197802,6.98
2024-04-29,10693.984615384616,6.98
2024-04-30,10687.491208791209,6.98
2024-05-01,10680.997802197802,6.98
2024-05-02,10674.504395604396,6.98
2024-05-03,10668.010989010989,6.98
2024-05-04,10661.517582417582,6.98
2024-05-05,10655.024175824175,6.98
2024-05-06,10648.530769230769,6.98
2024-05-07,10642.037362637362,6.98
2024-05-08,10635.543956043955,6.98
2024-05-09,10629.050549450549,6.98
2024-05-10,10622.557142857142,6.98
2024-05-11,10616.063736263735,6.98
2024-05-12,10609.570329670329,6.98
2024-05-13,10603.076923076922,6.98
2024-05-14,10596.583516483515,6.98
2024-05-15,10590.090109890109,6.98
2024-05-16,10583.596703296702,6.98
2024-05-17,10577.103296703297,6.98
2024-05-18,10570.60989010989,6.98
2024-05-19,10564.116483516484,6.98
2024-05-20,10557.623076923077,6.98
2024-05-21,10551.12967032967,6.98
2024-05-22,10544.636263736264,6.98
2024-05-23,10538.142857142857,6.98
2024-05-24,10531.64945054945,6.98
2024-05-25,10525.156043956044,6.98
2024-05-26,10518.662637362637,6.98
2024-05-27,10512.16923076923,6.98
2024-05-28,10505.675824175823,6.98
2024-05-29,10499.182417582417,6.98
2024-05-30,10492.68901098901,6.98
2024-05-31,10486.195604395603,6.98
2024-06-01,10479.702197802197,6.98
2024-06-02,10473.20879120879,6.98
2024-06-03,10466.715384615383,6.98
2024-06-04,10460.221978021978,6.98
2024-06-05,10453.728571428572,6.98
2024-06-06,10447.235164835165,6.98
2024-06-07,10440.741758241758,6.98
2024-06-08,10434.248351648352,6.98
2024-06-09,10427.754945054945,6.98
2024-06-10,10421.261538461538,6.98
2024-06-11,10414.768131868132,6.98
2024-06-12,10408.274725274725,6.98
2024-06-13,10401.781318681318,6.98
2024-06-14,10395.287912087912,6.98
2024-06-15,10388.794505494505,6.98
2024-06-16,10382.301098901098,6.98
2024-06-17,10375.807692307691,6.98
2024-06-18,10369.314285714285,6.98
2024-06-19,10362.820879120878,6.98
2024-06-20,10356.327472527471,6.98
2024-06-21,10349.834065934065,6.98
2024-06-22,10343.340659340658,6.98
2024-06-23,10336.847252747253,6.98
2024-06-24,10330.353846153846,6.98
2024-06-25,10323.86043956044,6.98
2024-06-26,10317.367032967033,6.98
2024-06-27,10310.873626373626,6.98
2024-06-28,10304.38021978022,6.98
2024-06-29,10297.886813186813,6.98
2024-06-30,10291.393406593406,6.98
2024-07-01,10284.9,6.98
