Date,Loreal_Stock,Close_currency
1/4/2023,339.0253296,1.054685473
1/5/2023,343.3822937,1.06063652
1/9/2023,348.8882751,1.065632343
1/10/2023,352.0960999,1.073318362
1/11/2023,351.569397,1.07389462
1/12/2023,358.0329895,1.076600075
1/16/2023,370.5770569,1.082461953
1/17/2023,367.3213501,1.083012938
1/18/2023,360.6184387,1.079330802
1/19/2023,364.2571411,1.079785347
1/23/2023,363.3953552,1.086507797
1/24/2023,365.0710754,1.087429285
1/25/2023,368.9492188,1.088814616
1/26/2023,362.3899231,1.092203856
1/30/2023,362.0068359,1.087145567
1/31/2023,356.5966492,1.085069418
2/1/2023,361.3844299,1.086094737
2/2/2023,368.0874023,1.101285219
2/6/2023,360.8578186,1.079086185
2/7/2023,359.4214478,1.073076487
2/8/2023,362.6771851,1.072972894
2/9/2023,359.6608276,1.071581602
2/13/2023,371.2952576,1.067771435
2/14/2023,373.4497375,1.073041916
2/15/2023,374.9818726,1.07357192
2/16/2023,368.2789001,1.06917572
2/20/2023,369.4758606,1.06844449
2/21/2023,369.8588867,1.068261981
2/22/2023,368.0874023,1.065200925
2/23/2023,357.1233215,1.060580373
2/27/2023,359.1820374,1.055475831
2/28/2023,356.2135925,1.06112051
3/1/2023,362.2941284,1.057730913
3/2/2023,363.7304993,1.066894293
3/6/2023,361.0971985,1.062620163
3/7/2023,360.2353821,1.068832874
3/8/2023,359.9002075,1.05507493
3/9/2023,357.9372253,1.054952502
3/13/2023,361.5759888,1.06836462
3/14/2023,355.3996887,1.072501063
3/15/2023,367.4171143,1.072765708
3/16/2023,364.1134949,1.058335423
3/20/2023,369.2364807,1.067885518
3/21/2023,377.0884705,1.071914792
3/22/2023,380.6314697,1.077423692
3/23/2023,381.1581116,1.087039232
3/26/2023,383.6478271,1.077818513
3/27/2023,381.2060242,1.080707192
3/28/2023,385.8023071,1.083952069
3/29/2023,388.3398743,1.084363461
3/30/2023,393.7979736,1.09046495
4/2/2023,397.8197327,1.080333591
4/3/2023,402.5118103,1.091226578
4/4/2023,405.7196655,1.096010566
4/5/2023,392.6967773,1.090334177
4/10/2023,399.4475708,1.086932898
4/11/2023,394.65979,1.091750741
4/12/2023,406.1026917,1.099989057
4/13/2023,402.7990723,1.105461001
4/16/2023,405.1929932,1.098659635
4/17/2023,406.2941589,1.092537999
4/18/2023,404.3790283,1.097538233
4/19/2023,411.3213501,1.095218301
4/20/2023,423.8175964,1.097092748
4/23/2023,418.646759,1.09922719
4/24/2023,414.0504456,1.105949998
4/25/2023,415.3128052,1.097839475
4/26/2023,427.1802979,1.104728222
4/27/2023,426.1954346,1.103204846
5/1/2023,424.2257385,1.096924186
5/2/2023,422.2067871,1.101091146
5/3/2023,414.8203735,1.106892586
5/4/2023,418.0211487,1.102292776
5/7/2023,421.8128357,1.101867676
5/8/2023,416.2976685,1.099614024
5/9/2023,410.8809814,1.096467137
5/10/2023,417.2825317,1.098406196
5/11/2023,414.7218933,1.091214538
5/14/2023,414.8203735,1.08526969
5/15/2023,413.195343,1.087370157
5/16/2023,409.2066956,1.086566806
5/17/2023,410.6839905,1.083834648
5/18/2023,415.214325,1.077539682
5/21/2023,412.4074707,1.082274556
5/22/2023,406.350647,1.081104517
5/23/2023,397.8808899,1.076971173
5/24/2023,400.4907532,1.075731516
5/25/2023,404.7748718,1.072443604
5/28/2023,401.9680176,1.07230556
5/29/2023,398.0778809,1.070766926
5/30/2023,392.9566345,1.073306918
5/31/2023,394.0892029,1.069518685
6/1/2023,401.6233215,1.076078773
6/4/2023,398.914978,1.069862008
6/5/2023,397.289978,1.071179867
6/6/2023,394.3846741,1.069804788
6/7/2023,396.2558899,1.070744038
6/8/2023,396.1081543,1.078271747
6/11/2023,398.2748108,1.075095415
6/12/2023,400.1953125,1.076298833
6/13/2023,405.9566956,1.078934908
6/14/2023,403.5930176,1.08430469
6/15/2023,408.6650391,1.094594836
6/18/2023,406.2029114,1.094211578
6/19/2023,406.6460876,1.092430472
6/20/2023,401.8695374,1.092036843
6/21/2023,400.1460266,1.099263549
6/22/2023,400.2445374,1.095890403
6/25/2023,397.831665,1.090667129
6/26/2023,401.081665,1.091048002
6/27/2023,408.2218628,1.095722318
6/28/2023,413.3431091,1.091583848
6/29/2023,420.631012,1.086802959
7/2/2023,417.1347656,1.090750456
7/3/2023,417.5779724,1.091309905
7/4/2023,415.4112854,1.088494658
7/5/2023,401.9187927,1.085658431
7/6/2023,396.5513306,1.089063644
7/9/2023,399.8013611,1.096972346
7/10/2023,402.8544006,1.100594401
7/11/2023,407.975647,1.101406455
7/12/2023,411.767334,1.114454508
7/13/2023,415.214325,1.122346997
7/16/2023,407.6802063,1.122775555
7/17/2023,402.1650085,1.123759627
7/18/2023,400.1460266,1.122889042
7/19/2023,394.9263306,1.120523453
7/20/2023,404.9225769,1.113709807
7/23/2023,401.4263611,1.112532616
7/24/2023,403.7407837,1.106317043
7/25/2023,400.8846741,1.105045676
7/26/2023,406.3998718,1.107836843
7/27/2023,414.4756775,1.097875595
7/30/2023,416.7901001,1.10242641
7/31/2023,409.7483521,1.099759102
8/1/2023,407.6802063,1.100788116
8/2/2023,405.9074402,1.094415188
8/3/2023,405.6119995,1.095158339
8/6/2023,402.2142334,1.10026741
8/7/2023,399.1611938,1.100315809
8/8/2023,400.6384583,1.095890403
8/9/2023,412.7521973,1.097767115
8/10/2023,406.0551758,1.098164916
8/13/2023,409.2066956,1.094439149
8/14/2023,402.3127441,1.090988398
8/15/2023,401.5740967,1.090417385
8/16/2023,396.5513306,1.087488413
8/17/2023,392.1687622,1.087464809
8/20/2023,391.9717712,1.087559462
8/21/2023,390.2975159,1.089835167
8/22/2023,395.2217712,1.084669232
8/23/2023,394.2861938,1.086578608
8/24/2023,395.3695374,1.079913616
8/27/2023,399.0627136,1.079738617
8/28/2023,402.9528809,1.082555652
8/29/2023,403.8884888,1.086921096
8/30/2023,399.6536255,1.093254685
8/31/2023,399.0627136,1.084410429
9/3/2023,399.6043701,1.077586293
9/4/2023,397.7331543,1.079447269
9/5/2023,392.1687622,1.0726161
9/6/2023,392.3656921,1.072420478
9/7/2023,398.1271057,1.069781899
9/10/2023,400.9831848,1.071811318
9/11/2023,395.2217712,1.075037599
9/12/2023,391.4793396,1.075326681
9/13/2023,395.9111938,1.073422074
9/14/2023,403.7900085,1.06371665
9/17/2023,398.2748108,1.066825986
9/18/2023,394.2861938,1.069267154
9/19/2023,403.7900085,1.06820488
9/20/2023,393.6460266,1.065303087
9/21/2023,392.3164673,1.066154838
9/24/2023,385.5702209,1.064849257
9/25/2023,381.6800232,1.059164882
9/26/2023,380.842926,1.056948304
9/27/2023,384.3883667,1.050530553
9/28/2023,387.2444763,1.056245089
10/1/2023,387.736908,1.056524038
10/2/2023,385.914917,1.048075199
10/3/2023,386.1118774,1.047230005
10/4/2023,385.4224854,1.050707102
10/5/2023,388.2293396,1.054663181
10/8/2023,381.1875916,1.056747317
10/9/2023,391.7255554,1.057887554
10/10/2023,390.789917,1.060479164
10/11/2023,387.2444763,1.062428236
10/12/2023,378.8239746,1.053674102
10/15/2023,380.8921509,1.052155375
10/16/2023,381.5323181,1.055431247
10/17/2023,377.2974548,1.057305932
10/18/2023,380.3504944,1.053851843
10/19/2023,374.4906006,1.058649182
10/22/2023,380.9906616,1.058996677
10/23/2023,388.1308289,1.066985369
10/24/2023,393.153595,1.059535265
10/25/2023,387.1952209,1.056725025
10/26/2023,384.6345825,1.056445956
10/30/2023,390.1497803,1.056245089
10/31/2023,390.986908,1.06150353
11/1/2023,397.1422424,1.057909966
11/2/2023,397.5854492,1.058705211
11/6/2023,399.3089294,1.073214769
11/7/2023,409.1574707,1.072156072
11/8/2023,412.6536865,1.069610238
11/9/2023,407.975647,1.071042299
11/13/2023,418.1688843,1.069015622
11/14/2023,417.4794617,1.070182562
11/15/2023,414.6234131,1.087831497
11/16/2023,417.528717,1.085458159
11/20/2023,419.2029724,1.090702772
11/21/2023,423.1423645,1.094594836
11/22/2023,422.7484436,1.091822267
11/23/2023,424.9151306,1.089087367
11/27/2023,424.1764832,1.09404397
11/28/2023,425.309082,1.095842361
11/29/2023,424.5211792,1.100594401
11/30/2023,429.5439148,1.097369552
12/4/2023,433.0894165,1.088814616
12/5/2023,434.7144165,1.083775878
12/6/2023,432.1045532,1.07936573
12/7/2023,435.2561035,1.076669693
12/11/2023,437.964447,1.076576948
12/12/2023,438.7030945,1.07665801
12/13/2023,436.8318481,1.079867005
12/14/2023,439.7864075,1.088613033
12/18/2023,443.9227905,1.089526415
12/19/2023,442.4455261,1.092382789
12/20/2023,441.411438,1.098104596
12/21/2023,440.7712402,1.094570875
12/26/2023,441.9038696,1.102025509
12/27/2023,444.464447,1.104301214
12/28/2023,443.8243103,1.110864282
1/1/2024,437.078064,1.105583191
1/2/2024,432.1537781,1.103874564
1/3/2024,430.725769,1.094175696
1/4/2024,427.672699,1.092776775
1/8/2024,433.8280334,1.094223619
1/9/2024,433.3356323,1.095170259
1/10/2024,434.8128967,1.093242645
1/11/2024,438.6538391,1.097514153
1/15/2024,418.3658447,1.094570875
1/16/2024,415.7067566,1.094570875
1/17/2024,419.7446594,1.087878942
1/18/2024,419.7446594,1.088577509
1/22/2024,420.0401001,1.089229703
1/23/2024,422.5022278,1.088020921
1/24/2024,425.8507385,1.085788131
1/25/2024,438.3583679,1.08817482
1/29/2024,439.5401917,1.084351778
1/30/2024,437.964447,1.083447099
1/31/2024,442.5440063,1.084339976
2/1/2024,440.869751,1.080392003
2/5/2024,447.0743408,1.07800436
2/6/2024,445.3508606,1.074183106
2/7/2024,446.286438,1.075719953
2/8/2024,412.4567261,1.077574611
2/12/2024,421.5173645,1.079820275
2/13/2024,424.767395,1.0772264
2/14/2024,431.1196899,1.070893168
2/15/2024,435.6992493,1.073214769
2/19/2024,436.8811035,1.078492761
2/20/2024,437.8166809,1.077539682
2/21/2024,444.3167419,1.081314921
2/22/2024,443.381134,1.08204031
2/26/2024,444.5137024,1.082005143
2/27/2024,439.7864075,1.085093021
2/28/2024,435.0098877,1.08448112
2/29/2024,435.2561035,1.083881617
3/4/2024,431.7106323,1.084269404
3/5/2024,431.5136414,1.085517049
3/6/2024,438.6045837,1.085599542
3/7/2024,442.1993103,1.089953899
3/11/2024,443.7750854,1.094295502
3/12/2024,447.3205566,1.093135118
3/13/2024,444.4152222,1.092776775
3/14/2024,439.3924561,1.095530272
3/18/2024,434.5174561,1.08825767
3/19/2024,430.1348572,1.08739388
3/20/2024,428.3621216,1.086330652
3/21/2024,426.0969543,1.093721032
3/25/2024,427.3772583,1.080753922
3/26/2024,432.350769,1.083822846
3/27/2024,432.006073,1.08323586
4/1/2024,424.422699,1.073721766
4/2/2024,414.9681091,1.076855183
4/3/2024,414.0817566,1.083834648
4/4/2024,406.4491272,1.083705425
4/7/2024,404.9718323,1.083048105
4/8/2024,409.2066956,1.086366177
4/9/2024,408.7142944,1.085929632
4/10/2024,412.5059814,1.074171543
4/11/2024,408.2218628,1.072685122
4/14/2024,409.1574707,1.064962745
4/15/2024,408.8127747,1.062574983
4/16/2024,411.9150391,1.062146187
4/17/2024,417.184021,1.066939831
4/18/2024,438.2106628,1.064418554
4/21/2024,434.3204651,1.065825343
4/22/2024,434.0250244,1.06540525
4/23/2024,433.5818481,1.07043457
4/24/2024,429.1499939,1.069987893
4/25/2024,435.6499939,1.07296145
4/28/2024,436.5,1.070686698
4/29/2024,439.6499939,1.071570158
5/1/2024,436.7000122,1.072156072
5/2/2024,440.8999939,1.073306918
5/5/2024,443,1.075812459
5/6/2024,444.8999939,1.076750755
5/7/2024,447.0499878,1.075049162
5/8/2024,453.8500061,1.074691057
5/9/2024,453.4500122,1.078515887
5/12/2024,455.5499878,1.077040672
5/13/2024,456.8999939,1.079354167
5/14/2024,456.7999878,1.081455231
5/15/2024,453.5,1.088980556
5/16/2024,447.6000061,1.086779356
5/19/2024,448.8999939,1.087547541
5/20/2024,447.5499878,1.086082935
5/21/2024,453.3999939,1.085517049
5/22/2024,450.9500122,1.082520485
5/23/2024,447.3500061,1.081268191
5/26/2024,449.3500061,1.084763408
5/27/2024,445.6499939,1.086189151
5/28/2024,440.2999878,1.085187197
5/29/2024,444.7000122,1.080181956
5/30/2024,452.1000061,1.083541036
6/2/2024,449.25,1.085304976
6/3/2024,452.1000061,1.090738535
6/4/2024,455.6000061,1.088186622
6/5/2024,456.1499939,1.087453008
6/6/2024,455.3500061,1.089443207
6/9/2024,452.5499878,1.07788825
6/10/2024,451.3999939,1.076426268
6/11/2024,455.3500061,1.074033022
6/12/2024,450.8999939,1.081314921
6/13/2024,440.4500122,1.073883176
6/16/2024,446.8999939,1.070216894
6/17/2024,441.5499878,1.074067712
6/18/2024,436.6499939,1.07422924
6/19/2024,442.6499939,1.075153232
6/20/2024,440.6499939,1.070640922
6/23/2024,442.1000061,1.068775773
6/24/2024,436.5,1.073272347
6/25/2024,437.6000061,1.070961952
6/26/2024,422.8500061,1.068010926
6/27/2024,410.0499878,1.070847273
6/30/2024,412.25,1.073525786
7/1/2024,405.6499939,1.073710203
7/2/2024,405.4500122,1.074841261
7/3/2024,408,1.079330802
7/4/2024,410.0499878,1.08106935
7/7/2024,405.4500122,1.08260262
7/8/2024,400.0499878,1.083095074
7/9/2024,403.3999939,1.081478596
7/10/2024,405.5,1.083329678
7/11/2024,412.6000061,1.087275624
7/14/2024,406.2999878,1.088553905
7/15/2024,400,1.090155959
7/16/2024,403.5499878,1.090250969
7/17/2024,406.2000122,1.094020128
7/18/2024,404.4500122,1.090155959
7/21/2024,409.3500061,1.089918256
7/22/2024,404.7000122,1.088980556
7/23/2024,398.25,1.085069418
7/24/2024,392.3500061,1.083952069
7/25/2024,398.7999878,1.085128307
7/28/2024,392.6000061,1.085375667
7/29/2024,392.2999878,1.081946611
7/30/2024,400.6499939,1.081607223
7/31/2024,387.8500061,1.08239162
8/1/2024,381.0499878,1.078760266
8/4/2024,384.9500122,1.091083646
8/5/2024,385.25,1.095098257
8/6/2024,391,1.092621565
8/7/2024,386,1.092812538
8/8/2024,382.75,1.091572046
8/11/2024,376.6499939,1.091381311
8/12/2024,376.7999878,1.093625188
8/13/2024,380.5499878,1.099698663
8/14/2024,384.2000122,1.101321578
8/15/2024,385.3500061,1.097273231
8/18/2024,385.7000122,1.102499366
8/19/2024,385.1000061,1.108647466
8/20/2024,390.5,1.11279273
8/21/2024,392.25,1.115536094
8/22/2024,394.3999939,1.11171639
8/25/2024,395.2999878,1.118793488
8/26/2024,392.25,1.116470098
8/27/2024,391.3999939,1.117793083
8/28/2024,398.5499878,1.112495542
8/29/2024,396.6000061,1.108045459
9/1/2024,395.3500061,1.1044842
9/2/2024,397.5,1.106745601
9/3/2024,391.4500122,1.104886889
9/4/2024,387.5499878,1.108045459
9/5/2024,382.7999878,1.111111164
9/8/2024,383.5499878,1.108721256
9/9/2024,376.5499878,1.103752732
9/10/2024,367.7000122,1.102098346
9/11/2024,365.2000122,1.101091146
9/12/2024,366.6499939,1.107787728
9/15/2024,365.8999939,1.108844161
9/16/2024,368.3500061,1.112953663
9/17/2024,365.7999878,1.112309933
9/18/2024,379,1.111481667
9/19/2024,370.5,1.116196036
9/22/2024,367.7999878,1.11608386
9/23/2024,383.2999878,1.111172795
9/24/2024,382.0499878,1.119119048
9/25/2024,408.6499939,1.113102317
9/26/2024,405.9500122,1.117717981
9/29/2024,402.0499878,1.116981506
9/30/2024,391.6000061,1.113660216
10/1/2024,394.2999878,1.106390476
10/2/2024,389.7000122,1.104850292
10/3/2024,393.3500061,1.103557825
10/6/2024,394.5499878,1.097453952
10/7/2024,386.8999939,1.097574353
10/8/2024,390,1.097574353
10/9/2024,390,1.094331384
10/10/2024,394.6000061,1.093386054
10/13/2024,391.5499878,1.092537999
10/14/2024,376.3999939,1.090916991
10/15/2024,368.2000122,1.088411689
10/16/2024,372.1499939,1.086248159
10/17/2024,372.7000122,1.082954288
10/20/2024,363.7000122,1.086861968
10/21/2024,367.25,1.081782818
10/22/2024,358.1000061,1.079727054
10/23/2024,358.7000122,1.078050852
10/24/2024,355.6499939,1.082415104
10/28/2024,355.6000061,1.079657078
10/29/2024,347.3500061,1.081677437
