Date,Open_Stock_Price,High_Stock_Price,Low_Stock_Price,Close_Stock_Price,Stock_Volumn,Stock_Dividends,Stock_Splits,Open_Currency_Rate,High_Currency_Rate,Low_Currency_Rate,Close_Currency_Rate,Currency_Rate_Volumn,Currency_Rate_Dividends,Currency_Stock_Splits,Total_Sales(EUR_Million),EPS
2022-02-22,326.8034688848541,331.28734070018714,323.6411535272231,324.2547302246094,569512.0,0.0,0.0,1.1309658288955688,1.1363766193389893,1.1289101839065552,1.1309658288955688,0.0,0.0,0.0,9202.228888888889,6.05
2022-02-23,313.9654210716224,323.5467411230487,310.3783064382589,321.5643920898437,1023413.0,0.0,0.0,1.1330546140670776,1.1359764337539673,1.1307356357574463,1.13291335105896,0.0,0.0,0.0,9204.954444444444,6.05
2022-02-24,325.1042733554223,334.92158612701786,320.0540123869123,334.1192321777344,697970.0,0.0,0.0,1.1305949687957764,1.1305949687957764,1.1110494136810305,1.1305694580078125,0.0,0.0,0.0,9207.68,6.05
2022-02-25,326.7405036355325,335.42504709355467,322.162229061359,334.4496256510417,713964.3333333334,0.0,0.0,1.1190814971923828,1.1266082525253296,1.1168068647384644,1.11906898021698,0.0,0.0,0.0,9210.405555555555,6.05
2022-02-26,328.37673391564266,335.9285080600915,324.27044573580577,334.78001912434894,729958.6666666666,0.0,0.0,1.1187561353047688,1.1258903741836548,1.1159772078196208,1.1187477906545003,0.0,0.0,0.0,9213.13111111111,6.05
2022-02-27,330.01296419575283,336.4319690266283,326.3786624102525,335.11041259765625,745953.0,0.0,0.0,1.118430773417155,1.12517249584198,1.115147550900777,1.1184266010920207,0.0,0.0,0.0,9215.856666666668,6.05
2022-02-28,335.1104156516271,336.47918802739656,323.5467463791413,325.4346923828125,577375.0,0.0,0.0,1.118105411529541,1.1244546175003052,1.1143178939819336,1.118105411529541,0.0,0.0,0.0,9218.58222222222,6.05
2022-03-01,326.00106977420984,332.184081182282,322.60276133292376,328.9745788574219,679253.0,0.0,0.0,1.1214659214019775,1.1232168674468994,1.1102105379104614,1.1215918064117432,0.0,0.0,0.0,9221.307777777778,6.05
2022-03-02,330.20173253495324,333.22245755430373,324.8211039044317,326.8978271484375,440125.0,0.0,0.0,1.1131023168563845,1.1141936779022217,1.105852127075195,1.1132758855819702,0.0,0.0,0.0,9224.033333333333,6.05
2022-03-03,323.82993562450963,326.8506608362125,317.5525207519531,317.5525207519531,736673.0,0.0,0.0,1.1113580465316772,1.111605167388916,1.103984236717224,1.1112345457077026,0.0,0.0,0.0,9226.758888888888,6.05
2022-03-04,318.15037453626957,327.1495960080692,313.1787870510786,319.2674153645833,785842.0,0.0,0.0,1.1069294214248655,1.1069294214248655,1.0890042781829834,1.1066844463348389,0.0,0.0,0.0,9229.484444444444,6.05
2022-03-05,312.4708134480295,327.4485311799258,308.80505335020405,320.9823099772135,835011.0,0.0,0.0,1.1004175742467244,1.1023114124933877,1.0862892071406047,1.1002739667892456,0.0,0.0,0.0,9232.21,6.05
2022-03-06,306.79125235978944,327.74746635178246,304.4313196493295,322.6972045898437,884180.0,0.0,0.0,1.093905727068583,1.0976934035619097,1.0835741360982258,1.0938634872436523,0.0,0.0,0.0,9234.935555555556,6.05
2022-03-07,317.74130388251484,327.8890131956472,307.7823718765937,309.90631103515625,877913.0,0.0,0.0,1.087393879890442,1.093075394630432,1.0808590650558472,1.087453007698059,0.0,0.0,0.0,9237.66111111111,6.05
2022-03-08,317.4581030151922,336.05438232421875,317.4581030151922,336.05438232421875,903692.0,0.0,0.0,1.08695650100708,1.0922157764434814,1.0851165056228638,1.0865312814712524,0.0,0.0,0.0,9240.386666666664,6.05
2022-03-09,333.8360595947061,333.97764978905025,317.7413307973727,319.81805419921875,782532.0,0.0,0.0,1.0900845527648926,1.1091147661209106,1.0897876024246216,1.0898232460021973,0.0,0.0,0.0,9243.112222222222,6.05
2022-03-10,320.0068453397711,327.03945567639306,311.2750951350723,319.2516784667969,766924.0,0.0,0.0,1.1073338985443115,1.1116174459457395,1.0982131958007812,1.107382893562317,0.0,0.0,0.0,9245.837777777777,6.05
2022-03-11,320.54175739886057,327.5271611934085,312.53371618287184,321.4700012207031,693259.0,0.0,0.0,1.1012123823165894,1.104191541671753,1.093469738960266,1.1013944149017334,0.0,0.0,0.0,9248.563333333334,6.05
2022-03-12,321.07666945795006,328.0148667104239,313.7923372306714,323.6883239746094,619594.0,0.0,0.0,1.098559816678365,1.102359652519226,1.0923968156178792,1.0986651976903279,0.0,0.0,0.0,9251.288888888888,6.05
2022-03-13,321.61158151703955,328.5025722274394,315.05095827847094,325.9066467285156,545929.0,0.0,0.0,1.0959072510401409,1.1005277633666992,1.0913238922754924,1.0959359804789226,0.0,0.0,0.0,9254.014444444443,6.05
2022-03-14,322.13078931320547,327.8418144944048,315.6173813128221,324.7267150878906,518097.0,0.0,0.0,1.0932546854019165,1.0986958742141724,1.0902509689331057,1.093206763267517,0.0,0.0,0.0,9256.74,6.05
2022-03-15,332.27851428616,344.7861572244884,329.68258839329934,339.7831115722656,579503.0,0.0,0.0,1.094534993171692,1.1018311977386477,1.093948245048523,1.0943193435668943,0.0,0.0,0.0,9259.465555555556,6.05
2022-03-16,342.42620283528885,342.47338996177933,335.959982078775,340.6326599121094,413639.0,0.0,0.0,1.096731662750244,1.1038745641708374,1.0955781936645508,1.0969363451004028,0.0,0.0,0.0,9262.191111111111,6.05
2022-03-17,338.65032334159645,342.3790283203125,331.33453238439125,342.3790283203125,1024620.0,0.0,0.0,1.102244257926941,1.1110494136810305,1.1021226644515991,1.1021955013275146,0.0,0.0,0.0,9264.916666666666,6.05
2022-03-18,339.18524505396624,342.70941485986214,332.4673017627177,340.00335693359375,808534.3333333334,0.0,0.0,1.1098902225494385,1.1117905378341677,1.1005337238311768,1.1099518537521362,0.0,0.0,0.0,9267.64222222222,6.05
2022-03-19,339.72016676633604,343.0398013994118,333.60007114104405,337.627685546875,592448.6666666667,0.0,0.0,1.1079988082249959,1.110084414482117,1.1012254158655803,1.1080724000930786,0.0,0.0,0.0,9270.367777777778,6.05
2022-03-20,340.25508847870583,343.3701879389614,334.7328405193705,335.25201416015625,376363.0,0.0,0.0,1.1061073939005535,1.108378291130066,1.1019171078999836,1.106192946434021,0.0,0.0,0.0,9273.093333333332,6.05
2022-03-21,335.676793714909,344.219737565755,335.29921028866374,342.9925842285156,464844.0,0.0,0.0,1.1042159795761108,1.1066721677780151,1.1026087999343872,1.1043134927749634,0.0,0.0,0.0,9275.818888888887,6.05
2022-03-22,344.55016620014,345.7773196525387,335.1104356193142,337.234375,353521.0,0.0,0.0,1.1016370058059692,1.1045695543289185,1.0961546897888184,1.101722002029419,0.0,0.0,0.0,9278.544444444444,6.05
2022-03-23,332.18411924521587,336.1960048129305,327.2282606027449,330.2961730957031,515424.0,0.0,0.0,1.1030100584030151,1.1042001247406006,1.096575379371643,1.1029735803604126,0.0,0.0,0.0,9281.27,6.05
2022-03-24,330.8625713594609,336.054423406471,327.70025571472746,329.7770080566406,305342.0,0.0,0.0,1.1006306409835815,1.101333737373352,1.0969964265823364,1.1006306409835815,0.0,0.0,0.0,9283.995555555555,6.05
2022-03-25,331.5548089698045,336.87252195591026,329.0375378172077,331.09855143229163,323021.3333333333,0.0,0.0,1.100897192955017,1.1038745641708374,1.0982975959777832,1.1009578704833984,0.0,0.0,0.0,9286.72111111111,6.05
2022-03-26,332.24704658014815,337.69062050534944,330.37481991968787,332.4200948079427,340700.6666666667,0.0,0.0,1.0995431542396545,1.101774513721466,1.0964162945747375,1.0995734930038452,0.0,0.0,0.0,9289.446666666669,6.05
2022-03-27,332.9392841904918,338.5087190547887,331.7121020221681,333.7416381835937,358380.0,0.0,0.0,1.098189115524292,1.0996744632720947,1.094534993171692,1.098189115524292,0.0,0.0,0.0,9292.172222222222,6.05
2022-03-28,339.8302916860613,355.02826327024206,337.70635236302337,348.5620422363281,580344.0,0.0,0.0,1.099384307861328,1.1136353015899658,1.097044587135315,1.099384307861328,0.0,0.0,0.0,9294.897777777776,6.05
2022-03-29,347.8540523540652,348.5148449806951,342.3318045130776,346.1076965332031,351046.0,0.0,0.0,1.1091516017913818,1.1170001029968262,1.108905553817749,1.1091516017913818,0.0,0.0,0.0,9297.623333333331,6.05
2022-03-30,346.10768187080475,352.7154926260932,342.85099242607384,343.4645690917969,502204.0,0.0,0.0,1.116183519363403,1.1183055639266968,1.1074001789093018,1.116183519363403,0.0,0.0,0.0,9300.348888888888,6.05
2022-03-31,344.59732550497995,349.3644063480358,342.6621924152741,347.098876953125,349309.0,0.0,0.0,1.1072357892990112,1.1075423955917358,1.1029735803604126,1.1072357892990112,0.0,0.0,0.0,9303.074444444444,6.05
2022-04-01,345.6829002738087,349.899320626088,343.5746996951062,348.15297444661456,337731.0,0.0,0.0,1.1063999334971109,1.1069300969441733,1.1013466119766235,1.1063999334971109,0.0,0.0,0.0,9305.8,6.05
2022-04-02,346.7684750426375,350.43423490414017,344.48720697493826,349.20707194010413,326153.0,0.0,0.0,1.1055640776952107,1.1063177982966106,1.0997196435928345,1.1055640776952107,0.0,0.0,0.0,9308.76043956044,6.0407692307692304
2022-04-03,347.8540498114662,350.9691491821924,345.39971425477034,350.2611694335937,314575.0,0.0,0.0,1.1047282218933103,1.105705499649048,1.0980926752090454,1.1047282218933103,0.0,0.0,0.0,9311.720879120878,6.031538461538461
2022-04-04,350.4499710959013,355.2642390866514,349.8835815426773,353.51788330078125,391128.0,0.0,0.0,1.0975863933563232,1.0991426706314087,1.092132329940796,1.0975863933563232,0.0,0.0,0.0,9314.681318681318,6.022307692307692
2022-04-05,350.4027918211125,352.6211053419771,343.65336177292795,345.8717041015625,380261.0,0.0,0.0,1.090643286705017,1.093744874000549,1.0875712633132937,1.090643286705017,0.0,0.0,0.0,9317.641758241758,6.013076923076923
2022-04-06,347.7596423887336,351.677124520295,346.0605025365142,346.6268920898437,420933.0,0.0,0.0,1.0898232460021973,1.0935057401657104,1.08672034740448,1.0898232460021973,0.0,0.0,0.0,9320.602197802196,6.003846153846154
2022-04-07,349.3172325591896,351.1579916190112,344.3141866748236,347.2405090332031,327622.0,0.0,0.0,1.0864840745925903,1.0891940593719482,1.0836936235427856,1.0864840745925903,0.0,0.0,0.0,9323.562637362636,5.9946153846153845
2022-04-08,348.46764188992995,350.7017132905546,343.9523118080773,346.170654296875,312502.6666666667,0.0,0.0,1.0871542692184448,1.0905555486679077,1.0849506855010986,1.0871542692184448,0.0,0.0,0.0,9326.523076923077,5.985384615384615
2022-04-09,347.6180512206702,350.245434962098,343.590436941331,345.1007995605469,297383.3333333333,0.0,0.0,1.0878244638442993,1.0919170379638674,1.0862077474594116,1.0878244638442993,0.0,0.0,0.0,9329.483516483517,5.976153846153846
2022-04-10,346.76846055141056,349.78915663364137,343.2285620745847,344.03094482421875,282264.0,0.0,0.0,1.0884946584701538,1.0932785272598269,1.0874648094177246,1.0884946584701538,0.0,0.0,0.0,9332.443956043957,5.966923076923076
2022-04-11,339.83026775050973,344.59731970556913,334.49682625431245,341.3878173828125,332473.0,0.0,0.0,1.087795972824097,1.0903936624526978,1.0851871967315674,1.087795972824097,0.0,0.0,0.0,9335.404395604395,5.957692307692308
2022-04-12,339.83030120134924,341.4822540544113,335.2520261041656,339.0751342773437,365397.0,0.0,0.0,1.0826143026351929,1.0873819589614868,1.0810343027114868,1.0826143026351929,0.0,0.0,0.0,9338.364835164835,5.9484615384615385
2022-04-13,339.97185352003663,344.03095450568566,339.4998670431776,341.19903564453125,393601.0,0.0,0.0,1.089656949043274,1.0922634601593018,1.0758588314056396,1.089656949043274,0.0,0.0,0.0,9341.325274725274,5.939230769230769
2022-04-14,339.44323787119,342.8132340039336,337.0266634441854,339.21669921875,426756.4,0.0,0.0,1.0820988416671753,1.0823447704315186,1.0798786878585815,1.0820988416671753,0.0,0.0,0.0,9344.285714285714,5.93
2022-04-15,338.9146222223434,341.59551350218146,334.55345984519323,337.23436279296874,459911.8,0.0,0.0,1.0819077094395955,1.0820911327997844,1.0793740351994832,1.0819077094395955,0.0,0.0,0.0,9347.246153846154,5.92076923076923
2022-04-16,338.38600657349673,340.3777930004294,332.08025624620103,335.2520263671875,493067.2,0.0,0.0,1.0817165772120159,1.08183749516805,1.078869382540385,1.0817165772120159,0.0,0.0,0.0,9350.206593406592,5.911538461538461
2022-04-17,337.85739092465013,339.16007249867727,329.6070526472089,333.2696899414062,526222.6,0.0,0.0,1.081525444984436,1.081583857536316,1.0783647298812866,1.081525444984436,0.0,0.0,0.0,9353.167032967032,5.9023076923076925
2022-04-18,337.3287752758035,337.9423519969252,327.1338490482167,331.287353515625,559378.0,0.0,0.0,1.0781787633895874,1.081209659576416,1.0761945247650146,1.0781787633895874,0.0,0.0,0.0,9356.127472527472,5.893076923076923
2022-04-19,339.8302630655838,340.53824278030373,328.125004210434,333.8360290527344,610594.0,0.0,0.0,1.0794472694396973,1.08672034740448,1.0784810781478882,1.0794472694396973,0.0,0.0,0.0,9359.08791208791,5.883846153846154
2022-04-20,338.2255296893597,342.1430408629328,336.24320934583,340.7270812988281,478121.0,0.0,0.0,1.0849870443344116,1.093469738960266,1.082438588142395,1.0849870443344116,0.0,0.0,0.0,9362.048351648353,5.874615384615384
2022-04-21,337.7535320777794,340.5854511130021,331.71211056419185,333.22247314453125,421659.0,0.0,0.0,1.0835175514221191,1.0854227542877195,1.077284336090088,1.0835175514221191,0.0,0.0,0.0,9365.008791208793,5.865384615384615
2022-04-22,333.7259134621213,336.4791680456366,327.6058276132573,329.7297668457031,450890.3333333333,0.0,0.0,1.08271320660909,1.084022283554077,1.0748674472173054,1.08271320660909,0.0,0.0,0.0,9367.969230769231,5.856153846153846
2022-04-23,329.69829484646317,332.37288497827114,323.49954466232276,326.237060546875,480121.6666666667,0.0,0.0,1.0819088617960613,1.0826218128204346,1.0724505583445232,1.0819088617960613,0.0,0.0,0.0,9370.92967032967,5.846923076923077
2022-04-24,325.67067623080504,328.26660191090565,319.3932617113882,322.7443542480469,509353.0,0.0,0.0,1.0811045169830322,1.081221342086792,1.0700336694717407,1.0811045169830322,0.0,0.0,0.0,9373.89010989011,5.837692307692308
2022-04-25,327.27544892516875,327.7946225493673,318.11889934956594,319.2516784667969,472872.0,0.0,0.0,1.0714209079742432,1.0738831758499146,1.0644639730453491,1.0714209079742432,0.0,0.0,0.0,9376.85054945055,5.828461538461538
2022-04-26,332.2745186478448,334.0938833665427,320.1613467952438,327.0557861328125,438649.0,4.8,0.0,1.0643619298934937,1.0656436681747437,1.0516685247421265,1.0643619298934937,0.0,0.0,0.0,9379.810989010988,5.819230769230769
2022-04-27,334.3811614732923,337.6368712910644,329.7848394753935,332.561767578125,420100.0,0.0,0.0,1.0555092096328735,1.056222677230835,1.0472848415374756,1.0555092096328735,0.0,0.0,0.0,9382.771428571428,5.81
2022-04-28,334.8599709289284,339.74352144889303,332.22667127805687,334.0939025878906,476009.0,0.0,0.0,1.050420165061951,1.0590416193008425,1.0505415201187134,1.050420165061951,0.0,0.0,0.0,9385.731868131868,5.80076923076923
2022-04-29,332.97674563023145,336.64739597373233,329.11458077959884,331.28504435221356,425134.3333333333,0.0,0.0,1.051478942235311,1.0582842826843264,1.0504937171936035,1.051478942235311,0.0,0.0,0.0,9388.692307692309,5.791538461538462
2022-04-30,331.0935203315345,333.5512704985716,326.00249028114087,328.47618611653644,374259.6666666667,0.0,0.0,1.0525377194086711,1.05752694606781,1.0504459142684937,1.0525377194086711,0.0,0.0,0.0,9391.652747252749,5.782307692307692
2022-05-01,329.2102950328375,330.4551450234109,322.89039978268283,325.6673278808594,323385.0,0.0,0.0,1.0535964965820312,1.056769609451294,1.0503981113433838,1.0535964965820312,0.0,0.0,0.0,9394.613186813189,5.773076923076923
2022-05-02,325.140659320703,325.8588319116536,312.50083925348264,319.347412109375,511441.0,0.0,0.0,1.0509058237075806,1.0577645301818848,1.0494390726089478,1.0509058237075806,0.0,0.0,0.0,9397.573626373623,5.763846153846154
2022-05-03,318.5813702135624,319.10801841992225,314.1286768110846,315.8044128417969,303432.0,0.0,0.0,1.052853226661682,1.0566357374191284,1.0506519079208374,1.052853226661682,0.0,0.0,0.0,9400.534065934064,5.754615384615384
2022-05-04,323.56067311967155,325.23640910128535,312.69232248013014,315.2298889160156,458201.0,0.0,0.0,1.0622477531433103,1.0639996528625488,1.0504642724990845,1.0622477531433103,0.0,0.0,0.0,9403.494505494506,5.745384615384615
2022-05-05,313.3147799562887,313.5062751173177,299.2864517032263,302.5900573730469,536582.0,0.0,0.0,1.0539740324020386,1.0598385334014893,1.048536777496338,1.0539740324020386,0.0,0.0,0.0,9406.454945054946,5.736153846153846
2022-05-06,308.23969089790836,309.85158559072255,296.4616522655564,298.8874816894531,525643.0,0.0,0.0,1.0537224213282268,1.0589645306269329,1.0489109754562378,1.0537224213282268,0.0,0.0,0.0,9409.415384615384,5.726923076923077
2022-05-07,303.1646018395281,306.19689606412743,293.6368528278864,295.1849060058594,514704.0,0.0,0.0,1.0534708102544148,1.0580905278523762,1.0492851734161377,1.0534708102544148,0.0,0.0,0.0,9412.375824175824,5.717692307692308
2022-05-08,298.08951278114773,302.54220653753225,290.8120533902165,291.4823303222656,503765.0,0.0,0.0,1.053219199180603,1.0572165250778198,1.0496593713760376,1.053219199180603,0.0,0.0,0.0,9415.336263736264,5.708461538461538
2022-05-09,296.5095258963454,303.2124702599364,292.4398811041652,295.8871154785156,513958.0,0.0,0.0,1.056579828262329,1.0585819482803345,1.0527312755584717,1.056579828262329,0.0,0.0,0.0,9418.296703296704,5.699230769230769
2022-05-10,298.9513250850693,311.208125732608,296.50952071888736,310.10693359375,742734.0,0.0,0.0,1.0532968044281006,1.0575631856918335,1.0507071018218994,1.0532968044281006,0.0,0.0,0.0,9421.257142857145,5.69
2022-05-11,303.21246089303986,311.4475124155565,300.2440083506479,309.0057373046875,500261.0,0.0,0.0,1.05124831199646,1.0529751777648926,1.0373551845550537,1.05124831199646,0.0,0.0,0.0,9424.217582417585,5.680769230769231
2022-05-12,308.3354302597404,318.34197998046875,306.1330460183206,318.34197998046875,525514.0,0.0,0.0,1.0379581451416016,1.041938066482544,1.0351966619491575,1.0379581451416016,0.0,0.0,0.0,9427.17802197802,5.671538461538462
2022-05-13,311.1761984127715,317.8472315599237,307.02676658265415,316.8577473958333,492066.6666666667,0.0,0.0,1.0386598507563274,1.042557954788208,1.036509037017822,1.0386598507563274,0.0,0.0,0.0,9430.13846153846,5.662307692307692
2022-05-14,314.01696656580253,317.35248313937865,307.9204871469877,315.37351481119794,458619.3333333333,0.0,0.0,1.039361556371053,1.0431778430938718,1.0378214120864868,1.039361556371053,0.0,0.0,0.0,9433.0989010989,5.653076923076923
2022-05-15,316.8577347188336,316.8577347188336,308.8142077113212,313.8892822265625,425172.0,0.0,0.0,1.0400632619857788,1.043797731399536,1.0391337871551514,1.0400632619857788,0.0,0.0,0.0,9436.05934065934,5.6438461538461535
2022-05-16,311.6869213049047,317.5280645379182,311.112377356613,314.3202209472656,336839.0,0.0,0.0,1.0438958406448364,1.055375576019287,1.0432424545288086,1.0438958406448364,0.0,0.0,0.0,9439.01978021978,5.634615384615384
2022-05-17,313.64990379371903,315.182011194542,302.06340915206937,302.5900573730469,534259.0,0.0,0.0,1.0547856092453003,1.0564124584197998,1.0492409467697144,1.0547856092453003,0.0,0.0,0.0,9441.98021978022,5.625384615384616
2022-05-18,300.0046359113159,300.6749420571389,288.7532646719166,295.5519714355469,574136.0,0.0,0.0,1.0472739934921265,1.0598047971725464,1.046605348587036,1.0472739934921265,0.0,0.0,0.0,9444.94065934066,5.616153846153846
2022-05-19,295.7434657081359,302.01549436915946,293.0144041388104,294.7380065917969,582217.0,0.0,0.0,1.057898759841919,1.05988347530365,1.0541073083877563,1.057898759841919,0.0,0.0,0.0,9447.9010989011,5.606923076923077
2022-05-20,297.27556617801054,301.61651252536285,293.18995637557845,296.5893046061198,510534.3333333333,0.0,0.0,1.0575931469599407,1.0629313389460247,1.0550282796223958,1.0575931469599407,0.0,0.0,0.0,9450.86153846154,5.597692307692308
2022-05-21,298.8076666478851,301.2175306815663,293.3655086123465,298.4406026204427,438851.6666666666,0.0,0.0,1.0572875340779624,1.0659792025883992,1.0559492508570354,1.0572875340779624,0.0,0.0,0.0,9453.82197802198,5.588461538461538
2022-05-22,300.3397671177598,300.8185488377697,293.54106084911456,300.2919006347656,367169.0,0.0,0.0,1.056981921195984,1.069027066230774,1.0568702220916748,1.056981921195984,0.0,0.0,0.0,9456.782417582415,5.579230769230769
2022-05-23,294.83377734348784,299.1428128236631,294.11560476345863,295.216796875,387002.0,0.0,0.0,1.0682048797607422,1.0746333599090576,1.0662003755569458,1.0682048797607422,0.0,0.0,0.0,9459.742857142855,5.57
2022-05-24,297.5628407481764,297.5628407481764,288.13083496362617,294.40289306640625,407082.0,0.0,0.0,1.0736525058746338,1.0736525058746338,1.064407229423523,1.0736525058746338,0.0,0.0,0.0,9462.703296703296,5.560769230769231
2022-05-25,292.72717272378964,299.9088989513358,292.3441239469721,298.7119445800781,304404.0,0.0,0.0,1.0686614513397217,1.0728693008422852,1.0664504766464231,1.0686614513397217,0.0,0.0,0.0,9465.663736263736,5.5515384615384615
2022-05-26,301.9197486502792,312.88386200717355,301.6803577841681,311.0166015625,514283.0,0.0,0.0,1.0732953548431396,1.0765074491500854,1.0698047876358032,1.0732953548431396,0.0,0.0,0.0,9468.624175824176,5.542307692307692
2022-05-27,306.10111005966223,316.6183623840416,305.5584966113021,313.21900431315106,491133.6666666667,0.0,0.0,1.0732454458872478,1.0771769285202026,1.070784091949463,1.0732454458872478,0.0,0.0,0.0,9471.584615384616,5.533076923076923
2022-05-28,310.28247146904533,320.35286276090966,309.4366354384361,315.42140706380206,467984.3333333333,0.0,0.0,1.073195536931356,1.0778464078903198,1.0717633962631226,1.073195536931356,0.0,0.0,0.0,9474.545054945054,5.523846153846153
2022-05-29,314.4638328784284,324.0873631377777,313.31477426557007,317.6238098144531,444835.0,0.0,0.0,1.073145627975464,1.078515887260437,1.0727427005767822,1.073145627975464,0.0,0.0,0.0,9477.505494505494,5.514615384615384
2022-05-30,316.66623713956244,317.4322761924984,311.6390291455636,314.6074523925781,1559890.0,0.0,0.0,1.0773539543151855,1.0774933099746704,1.068216323852539,1.0773539543151855,0.0,0.0,0.0,9480.465934065936,5.505384615384616
2022-05-31,316.52262083614096,317.5759465892146,307.377900591659,308.28759765625,371794.0,0.0,0.0,1.0734105110168457,1.0736640691757202,1.063173770904541,1.0734105110168457,0.0,0.0,0.0,9483.426373626377,5.496153846153846
2022-06-01,310.6336133858352,320.25714470869696,310.6336133858352,317.9111022949219,389465.0,0.0,0.0,1.0654165744781494,1.0738486051559448,1.064565896987915,1.0654165744781494,0.0,0.0,0.0,9486.386813186811,5.486923076923077
2022-06-02,319.5867983597755,319.92195140855137,313.5062646663296,313.98504638671875,241249.0,0.0,0.0,1.0751069784164429,1.0765421390533447,1.0706638097763062,1.0751069784164429,0.0,0.0,0.0,9489.347252747251,5.477692307692307
2022-06-03,318.67712059208884,321.1348708529818,314.54363450258774,315.64483642578125,265814.3333333333,0.0,0.0,1.074272871017456,1.076117714246114,1.0699773232142131,1.074272871017456,0.0,0.0,0.0,9492.307692307691,5.468461538461538
2022-06-04,317.7674428244022,322.3477902974122,315.5810043388458,317.30462646484375,290379.6666666667,0.0,0.0,1.0734387636184692,1.0756932894388835,1.0692908366521199,1.0734387636184692,0.0,0.0,0.0,9495.268131868132,5.4592307692307696
2022-06-05,316.85776505671555,323.56070974184263,316.6183741751039,318.96441650390625,314945.0,0.0,0.0,1.0726046562194824,1.0752688646316528,1.0686043500900269,1.0726046562194824,0.0,0.0,0.0,9498.228571428572,5.45
2022-06-06,317.14502970728967,318.2940883260192,311.35175323956827,313.4584045410156,320351.0,0.0,0.0,1.0691413879394531,1.070893168449402,1.0652804374694824,1.0691413879394531,0.0,0.0,0.0,9501.189010989012,5.440769230769231
2022-06-07,314.60747023826593,314.60747023826593,310.3941967630922,313.0274963378906,303567.0,0.0,0.0,1.0698620080947876,1.0748296976089478,1.0673270225524902,1.0698620080947876,0.0,0.0,0.0,9504.14945054945,5.431538461538461
2022-06-08,310.9208732815922,316.4268632851566,305.8936650174682,308.67059326171875,441748.0,0.0,0.0,1.071765422821045,1.0770059823989868,1.0647132396697998,1.071765422821045,0.0,0.0,0.0,9507.10989010989,5.422307692307692
2022-06-09,304.50517814702886,306.8033245904275,300.0525139337221,301.3930969238281,396290.0,0.0,0.0,1.0619205236434937,1.0642147064208984,1.0507733821868896,1.0619205236434937,0.0,0.0,0.0,9510.07032967033,5.413076923076923
2022-06-10,301.9197535058745,304.122147491002,297.5468862664473,299.33433024088544,406757.3333333333,0.0,0.0,1.0576132535934448,1.0593959887822468,1.0478173891703289,1.0576132535934448,0.0,0.0,0.0,9513.030769230769,5.403846153846153
2022-06-11,299.3343288647201,301.44097039157646,295.0412585991726,297.2755635579427,417224.6666666667,0.0,0.0,1.053305983543396,1.0545772711435955,1.0448613961537678,1.053305983543396,0.0,0.0,0.0,9515.991208791207,5.394615384615385
2022-06-12,296.7489042235657,298.75979329215096,292.5356309318978,295.216796875,427692.0,0.0,0.0,1.0489987134933472,1.0497585535049438,1.041905403137207,1.0489987134933472,0.0,0.0,0.0,9518.951648351647,5.385384615384615
2022-06-13,295.9828894435892,297.5149969178522,288.27448558535207,288.8490295410156,508690.0,0.0,0.0,1.0415147542953491,1.0482399463653564,1.0398253202438354,1.0415147542953491,0.0,0.0,0.0,9521.91208791209,5.376153846153846
2022-06-14,292.24839079374584,297.3713321215314,289.80658634438566,294.4507751464844,455375.0,0.0,0.0,1.0440592765808103,1.0507181882858276,1.0386265516281128,1.0440592765808103,0.0,0.0,0.0,9524.872527472528,5.366923076923077
2022-06-15,293.1101556126817,293.44530863921307,287.6999283758708,291.5301818847656,341818.0,0.0,0.0,1.0456204414367676,1.0530306100845337,1.0382598638534546,1.0456204414367676,0.0,0.0,0.0,9527.832967032968,5.357692307692307
2022-06-16,292.00901732580786,298.0895225124534,291.38657763802286,294.59442138671875,995996.0,0.0,0.0,1.0546854734420776,1.0551751852035522,1.0445609092712402,1.0546854734420776,0.0,0.0,0.0,9530.793406593408,5.348461538461539
2022-06-17,293.22191690337786,297.9139626630223,291.7217204798251,294.86572265625,753925.3333333334,0.0,0.0,1.052837570508321,1.054956316947937,1.0459191799163818,1.052837570508321,0.0,0.0,0.0,9533.753846153846,5.3392307692307694
2022-06-18,294.4348164809478,297.7384028135911,292.0568633216273,295.13702392578125,511854.6666666667,0.0,0.0,1.0509896675745647,1.0547374486923216,1.0472774505615234,1.0509896675745647,0.0,0.0,0.0,9536.714285714286,5.33
2022-06-19,295.6477160585178,297.56284296416,292.3920061634295,295.4083251953125,269784.0,0.0,0.0,1.049141764640808,1.0545185804367063,1.048635721206665,1.049141764640808,0.0,0.0,0.0,9539.674725274726,5.320769230769231
2022-06-20,296.3180517884862,303.9785601769038,295.98289870198886,302.2070617675781,409242.0,0.0,0.0,1.0520778894424438,1.058189868927002,1.051425218582153,1.0520778894424438,0.0,0.0,0.0,9542.635164835165,5.311538461538461
2022-06-21,298.32888970325666,304.5530523065297,297.17983106385566,303.499755859375,417915.0,0.0,0.0,1.053263545036316,1.0602879524230957,1.0471861362457275,1.053263545036316,0.0,0.0,0.0,9545.595604395605,5.302307692307692
2022-06-22,302.5900760254345,312.02208265744014,301.77614117896337,309.628173828125,445862.0,0.0,0.0,1.0564124584197998,1.058066725730896,1.0484488010406494,1.0564124584197998,0.0,0.0,0.0,9548.556043956043,5.293076923076923
