Date,Close Stock Price,Close Currency Rate,Total_Sales_EUR_Million,EPS
2021-06-15,367.394287,1.212709,7923.720879,4.267363
2021-06-16,369.471039,1.199559,7928.275824,4.262527
2021-06-17,368.432648,1.191341,7932.830769,4.257692
2021-06-18,368.102264,1.190016,7937.385714,4.252857
2021-06-19,367.771881,1.188691,7941.940659,4.248022
2021-06-20,367.441498,1.187366,7946.495604,4.243187
2021-06-21,365.789551,1.191256,7951.050549,4.238352
2021-06-22,360.078522,1.193673,7955.605495,4.233516
2021-06-23,368.291046,1.193317,7960.160440,4.228681
2021-06-24,363.807190,1.193033,7964.715385,4.223846
2021-06-25,363.885854,1.193427,7969.270330,4.219011
2021-06-26,363.964518,1.193821,7973.825275,4.214176
2021-06-27,364.043182,1.194215,7978.380220,4.209341
2021-06-28,361.777649,1.192890,7982.935165,4.204505
2021-06-29,354.745056,1.190193,7987.490110,4.199670
2021-06-30,354.320251,1.185677,7992.045055,4.194835
2021-07-01,351.771515,1.184624,7996.600000,4.190000
2021-07-02,351.787262,1.184956,8008.532609,4.190000
2021-07-03,351.803009,1.185288,8020.465217,4.190000
2021-07-04,351.818756,1.185621,8032.397826,4.190000
2021-07-05,349.741974,1.186380,8044.330435,4.190000
2021-07-06,355.405853,1.182452,8056.263043,4.190000
2021-07-07,344.550140,1.179340,8068.195652,4.190000
2021-07-08,350.969147,1.184800,8080.128261,4.190000
2021-07-09,352.086182,1.185632,8092.060870,4.190000
2021-07-10,353.203217,1.186464,8103.993478,4.190000
2021-07-11,354.320251,1.187296,8115.926087,4.190000
